year,nation,current_rating,ball_control,dribbling,composure,reaction,crossing,acceleration,stamina,strength,shot_power,sprint_speed,gk,passing,defending
2014,Argentina,84.0,82.0,76.0,72.0,82.0,67.0,66.0,76.0,59.0,90.0,69.0,9.5,69.5,15.0
2014,Argentina,94.0,96.0,97.0,84.0,96.0,89.0,80.0,65.0,95.0,97.0,94.0,8.5,85.5,16.75
2014,Argentina,82.0,87.0,85.0,80.0,84.0,80.0,69.0,63.0,83.0,86.0,83.0,22.5,82.0,24.5
2014,Argentina,87.0,90.0,90.0,70.0,86.0,82.0,66.0,65.0,90.0,90.0,86.0,14.0,78.0,14.5
2014,Argentina,84.0,88.0,87.0,78.0,85.0,80.0,80.0,72.0,92.0,76.0,91.0,9.5,75.0,28.75
2014,Bosnia and Herzegovina,80.0,24.0,16.0,14.0,74.0,26.0,50.0,82.0,68.0,12.0,64.0,79.5,43.0,12.25
2014,Bosnia and Herzegovina,62.0,23.0,12.0,14.0,59.0,22.0,41.0,84.0,31.0,13.0,43.0,62.0,23.5,12.75
2014,Bosnia and Herzegovina,66,64,65,58,75.0,65,76,73,63,68,69.0,13.5,63.0,19.0
2014,Bosnia and Herzegovina,72.0,54.0,34.0,37.0,67.0,64.0,55.0,83.0,61.0,23.0,48.0,10.0,58.5,73.0
2014,Bosnia and Herzegovina,77.0,59.0,47.0,54.0,72.0,64.0,70.0,79.0,34.0,52.0,57.0,11.5,62.0,77.75
2014,Bosnia and Herzegovina,68.0,64.0,60.0,64.0,65.0,64.0,69.0,78.0,53.0,30.0,60.0,11.0,62.0,69.25
2014,Bosnia and Herzegovina,60.0,58.0,54.0,55.0,61.0,65.0,71.0,49.0,67.0,30.0,66.0,9.0,60.0,59.25
2014,Bosnia and Herzegovina,53,52,43,30,48.0,45,53,57,68,57,56.0,7.0,44.5,17.75
2014,Bosnia and Herzegovina,72.0,71.0,67.0,76.0,75.0,74.0,76.0,73.0,71.0,41.0,64.0,10.5,68.0,72.5
2014,Bosnia and Herzegovina,63,66,65,61,63.0,58,58,62,68,56,73.0,12.0,66.0,17.5
2014,Bosnia and Herzegovina,78.0,86.0,82.0,76.0,78.0,83.0,74.0,60.0,66.0,66.0,78.0,8.0,74.5,51.0
2014,Bosnia and Herzegovina,77,75,74,64,76.0,82,77,94,77,70,73.0,11.0,78.0,56.25
2014,Bosnia and Herzegovina,61,61,65,63,57.0,56,61,49,75,26,57.0,10.0,52.5,64.5
2014,Bosnia and Herzegovina,79.0,78.0,80.0,84.0,78.0,80.0,91.0,75.0,74.0,66.0,76.0,8.5,77.0,71.5
2014,Bosnia and Herzegovina,59,59,61,52,61.0,54,64,56,78,21,71.0,11.5,59.0,60.0
2014,Bosnia and Herzegovina,74.0,75.0,82.0,72.0,64.0,65.0,70.0,60.0,78.0,68.0,79.0,10.0,75.0,42.5
2014,Bosnia and Herzegovina,69.0,71.0,66.0,46.0,71.0,71.0,90.0,75.0,60.0,63.0,75.0,6.0,65.5,64.75
2014,Bosnia and Herzegovina,77.0,78.0,75.0,86.0,80.0,83.0,63.0,76.0,68.0,72.0,67.0,5.5,66.5,63.5
2014,Bosnia and Herzegovina,79.0,76.0,73.0,66.0,82.0,68.0,54.0,77.0,58.0,86.0,72.0,13.0,55.0,21.25
2014,Bosnia and Herzegovina,83.0,84.0,82.0,70.0,81.0,71.0,72.0,79.0,59.0,84.0,58.0,10.0,64.0,16.5
2014,Bosnia and Herzegovina,64,63,66,48,59.0,53,65,72,56,64,73.0,10.0,59.5,33.5
2014,Iran,66,56,52,50,66.0,57,72,87,54,43,65.0,11.0,62.0,59.75
2014,Iran,55.0,13.0,13.0,16.0,52.0,26.0,19.0,66.0,56.0,13.0,26.0,52.5,24.5,12.75
2014,Iran,68.0,32.0,8.0,8.0,64.0,18.0,49.0,73.0,28.0,9.0,42.0,67.5,39.5,7.25
2014,Iran,72,72,70,55,70.0,72,71,80,55,60,60.0,8.0,69.0,68.75
2014,Iran,75,73,73,68,79.0,75,71,60,71,70,88.0,7.0,72.0,58.25
2014,Iran,67,68,64,55,65.0,62,67,85,28,68,33.0,6.0,54.5,29.5
2014,Iran,61,63,60,48,59.0,62,72,65,71,43,81.0,11.0,59.0,60.25
2014,Iran,52,32,22,27,46.0,28,58,65,61,18,40.0,12.5,40.5,54.25
2014,Iran,75,77,74,69,70.0,77,68,74,74,76,74.0,8.0,62.0,23.0
2014,Iran,59,63,62,62,46.0,68,64,51,74,51,36.0,10.5,59.0,36.25
2014,Iran,64.0,62.0,66.0,63.0,61.0,64.0,74.0,71.0,70.0,51.0,72.0,9.0,69.5,64.25
2014,Iran,65,65,67,65,60.0,60,66,44,89,42,80.0,9.5,63.0,25.75
2014,Iran,58,55,60,52,48.0,58,64,57,61,54,71.0,5.5,63.0,43.5
2014,Iran,70,70,62,74,70.0,75,55,72,72,51,74.0,8.5,68.5,72.5
2014,Iran,71,85,86,58,61.0,71,42,59,65,66,72.0,6.0,69.5,15.5
2014,Iran,72,61,45,59,70.0,59,74,90,48,33,54.0,8.0,55.0,68.5
2014,Iran,68,70,62,54,70.0,70,77,72,75,57,68.0,11.0,68.0,61.75
2014,Iran,65,57,50,49,57.0,60,60,73,57,34,59.0,12.0,55.0,62.75
2014,Iran,69,64,59,58,66.0,70,73,78,40,39,48.0,8.5,65.5,67.25
2014,Iran,75.0,77.0,82.0,78.0,74.0,75.0,66.0,74.0,75.0,69.0,79.0,7.5,71.0,24.0
2014,Iran,53,49,62,31,55.0,53,51,47,75,53,60.0,13.0,55.0,16.25
2014,Iran,52,29,23,27,43.0,26,67,64,66,19,46.0,6.5,41.5,56.25
2014,Iran,68.0,74.0,72.0,63.0,71.0,60.0,62.0,68.0,73.0,65.0,87.0,7.0,65.0,32.0
2014,Nigeria,66,55,52,50,70.0,61,79,73,72,33,75.0,6.0,64.0,65.5
2014,Nigeria,60,52,47,34,58.0,37,64,75,55,14,73.0,9.0,37.0,57.75
2014,Nigeria,65,23,13,18,67.0,24,30,50,35,12,31.0,63.5,20.0,12.75
2014,Nigeria,68.0,68.0,68.0,44.0,67.0,64.0,66.0,76.0,46.0,28.0,57.0,10.0,68.5,65.0
2014,Nigeria,56,32,27,24,45.0,51,63,91,24,21,31.0,12.0,35.0,51.5
2014,Nigeria,62,61,37,34,54.0,54,59,77,36,13,43.0,8.5,58.0,60.5
2014,Nigeria,59,56,62,51,54.0,62,58,59,75,57,61.0,9.0,60.0,42.5
2014,Nigeria,62,61,59,63,61.0,61,62,58,59,55,68.0,9.5,67.0,32.75
2014,Nigeria,66.0,62.0,54.0,46.0,66.0,59.0,73.0,76.0,58.0,21.0,65.0,7.5,57.5,67.5
2014,Nigeria,55.0,54.0,49.0,50.0,52.0,62.0,61.0,67.0,40.0,37.0,47.0,11.0,59.5,55.5
2014,Nigeria,79.0,76.0,69.0,64.0,67.0,78.0,89.0,88.0,47.0,41.0,57.0,10.5,70.0,80.25
2014,Nigeria,76.0,82.0,85.0,73.0,68.0,67.0,81.0,75.0,82.0,69.0,78.0,7.0,73.5,32.0
2014,Nigeria,61.0,57.0,51.0,39.0,57.0,61.0,91.0,71.0,81.0,35.0,72.0,6.5,60.5,56.25
2014,Nigeria,73.0,78.0,74.0,67.0,70.0,78.0,79.0,55.0,88.0,49.0,88.0,11.0,77.0,63.5
2014,Nigeria,68,63,67,53,59.0,64,70,78,59,73,62.0,11.0,61.0,18.25
2014,Nigeria,74.0,73.0,78.0,69.0,76.0,72.0,72.0,35.0,90.0,76.0,90.0,8.5,73.0,22.0
2014,Nigeria,74.0,77.0,76.0,63.0,78.0,75.0,78.0,71.0,67.0,77.0,78.0,10.0,70.5,21.0
2014,Nigeria,79.0,76.0,78.0,52.0,82.0,58.0,81.0,88.0,89.0,83.0,62.0,10.0,61.5,16.75
2014,Nigeria,67.0,64.0,63.0,32.0,66.0,54.0,75.0,76.0,62.0,66.0,64.0,9.0,51.5,17.0
2014,Nigeria,57,38,36,33,53.0,40,65,59,58,21,43.0,8.5,49.0,61.25
2014,Nigeria,71.0,70.0,74.0,46.0,73.0,54.0,67.0,82.0,49.0,74.0,57.0,8.5,51.5,34.0
2014,Germany,86.0,31.0,16.0,15.0,86.0,42.0,44.0,71.0,35.0,13.0,48.0,85.5,48.5,15.0
2014,Germany,78.0,24.0,13.0,14.0,81.0,27.0,32.0,55.0,41.0,8.0,43.0,77.5,34.0,9.25
2014,Germany,82.0,19.0,12.0,14.0,83.0,31.0,32.0,73.0,36.0,11.0,39.0,82.5,32.5,14.25
2014,Germany,75.0,73.0,72.0,76.0,77.0,75.0,93.0,68.0,63.0,75.0,67.0,10.5,70.5,63.25
2014,Germany,72.0,69.0,61.0,48.0,70.0,71.0,71.0,78.0,62.0,53.0,60.0,10.0,63.5,72.25
2014,Germany,82.0,72.0,61.0,63.0,81.0,74.0,69.0,80.0,63.0,53.0,59.0,10.0,66.0,84.0
2014,Germany,85.0,76.0,65.0,58.0,85.0,80.0,68.0,85.0,61.0,57.0,64.0,10.5,72.0,85.5
2014,Germany,62.0,65.0,64.0,40.0,56.0,55.0,65.0,54.0,69.0,66.0,73.0,12.0,50.0,15.0
2014,Germany,87.0,85.0,80.0,83.0,91.0,85.0,88.0,59.0,92.0,43.0,83.0,11.5,80.5,87.5
2014,Germany,80.0,63.0,29.0,38.0,83.0,66.0,64.0,89.0,28.0,36.0,29.0,12.5,43.5,83.75
2014,Germany,79.0,73.0,65.0,68.0,72.0,74.0,68.0,86.0,50.0,34.0,62.0,9.5,70.0,77.25
2014,Germany,63.0,62.0,36.0,50.0,60.0,54.0,66.0,75.0,62.0,38.0,54.0,9.0,55.0,66.5
2014,Germany,84.0,77.0,60.0,55.0,83.0,85.0,88.0,89.0,59.0,62.0,52.0,10.0,66.5,79.25
2014,Germany,87.0,86.0,81.0,81.0,87.0,89.0,80.0,76.0,76.0,74.0,75.0,14.0,73.0,72.5
2014,Germany,87.0,91.0,87.0,86.0,86.0,88.0,69.0,58.0,74.0,74.0,85.0,10.0,79.0,19.75
2014,Germany,78.0,84.0,84.0,75.0,78.0,78.0,75.0,62.0,74.0,76.0,81.0,12.0,75.0,21.75
2014,Germany,84.0,87.0,83.0,86.0,86.0,86.0,74.0,67.0,76.0,73.0,75.0,10.5,72.0,46.25
2014,Germany,85.0,90.0,91.0,74.0,88.0,87.0,73.0,65.0,90.0,76.0,88.0,10.5,80.0,22.5
2014,Germany,67.0,69.0,63.0,57.0,66.0,69.0,78.0,68.0,58.0,41.0,65.0,9.5,66.0,63.25
2014,Germany,80.0,78.0,86.0,76.0,83.0,79.0,76.0,64.0,82.0,80.0,86.0,9.0,79.5,30.75
2014,Germany,81.0,81.0,79.0,77.0,78.0,74.0,67.0,75.0,72.0,86.0,78.0,8.5,70.5,13.5
2014,Germany,84.0,84.0,77.0,69.0,82.0,76.0,55.0,73.0,60.0,88.0,72.0,9.5,61.5,24.0
2014,Germany,84.0,83.0,79.0,83.0,87.0,84.0,88.0,67.0,74.0,85.0,79.0,6.5,77.5,23.75
2014,Portugal,75,31,7,12,76.0,21,50,72,58,19,60.0,74.0,38.5,15.5
2014,Portugal,82.0,25.0,16.0,12.0,82.0,31.0,45.0,78.0,51.0,16.0,56.0,82.5,40.5,11.25
2014,Portugal,78.0,28.0,14.0,12.0,75.0,36.0,50.0,52.0,32.0,12.0,64.0,76.5,39.5,8.25
2014,Portugal,81.0,70.0,59.0,51.0,76.0,64.0,80.0,85.0,49.0,58.0,74.0,13.0,68.0,80.25
2014,Portugal,84.0,58.0,58.0,46.0,74.0,68.0,75.0,84.0,58.0,46.0,67.0,11.5,65.0,86.5
2014,Portugal,80.0,79.0,80.0,81.0,83.0,73.0,87.0,68.0,77.0,64.0,74.0,9.0,75.5,76.0
2014,Portugal,78.0,54.0,47.0,40.0,71.0,52.0,74.0,85.0,65.0,24.0,58.0,13.5,54.0,77.25
2014,Portugal,77.0,71.0,60.0,41.0,77.0,70.0,72.0,70.0,61.0,34.0,69.0,11.5,66.0,78.25
2014,Portugal,71.0,69.0,64.0,69.0,69.0,71.0,75.0,73.0,64.0,40.0,67.0,9.0,67.0,73.0
2014,Portugal,80.0,76.0,75.0,82.0,83.0,76.0,88.0,67.0,83.0,46.0,82.0,12.0,80.0,74.75
2014,Portugal,81.0,84.0,76.0,76.0,79.0,83.0,75.0,76.0,75.0,64.0,73.0,10.5,77.0,74.5
2014,Portugal,64.0,64.0,58.0,52.0,64.0,63.0,67.0,77.0,53.0,43.0,65.0,6.0,61.5,62.75
2014,Portugal,83.0,84.0,81.0,78.0,85.0,86.0,91.0,60.0,85.0,72.0,84.0,14.0,81.0,69.25
2014,Portugal,77.0,80.0,86.0,76.0,75.0,75.0,74.0,59.0,85.0,72.0,84.0,11.5,74.5,34.5
2014,Portugal,50,46,48,30,54.0,42,51,60,65,54,50.0,13.0,46.0,13.75
2014,Portugal,80.0,80.0,76.0,77.0,81.0,82.0,81.0,69.0,74.0,74.0,72.0,10.0,76.5,67.0
2014,Portugal,84.0,87.0,89.0,82.0,78.0,81.0,76.0,63.0,83.0,79.0,93.0,7.5,82.0,18.0
2014,Portugal,77,78,82,74,71.0,71,66,76,67,76,83.0,10.5,77.0,36.25
2014,Portugal,74.0,74.0,73.0,70.0,74.0,76.0,78.0,73.0,67.0,69.0,73.0,13.0,69.5,66.25
2014,Portugal,92.0,95.0,90.0,83.0,90.0,82.0,89.0,79.0,75.0,92.0,93.0,9.0,81.5,24.5
2014,Portugal,77.0,67.0,60.0,52.0,75.0,63.0,62.0,93.0,32.0,80.0,33.0,9.5,46.5,21.0
2014,Portugal,78.0,77.0,80.0,68.0,79.0,71.0,79.0,80.0,61.0,77.0,83.0,10.5,73.0,36.75
2014,Portugal,76.0,81.0,75.0,62.0,76.0,59.0,79.0,71.0,65.0,67.0,75.0,9.0,60.0,26.25
2014,Ghana,60,61,55,53,61.0,71,63,57,60,54,61.0,14.0,66.5,37.25
2014,Ghana,68.0,32.0,14.0,17.0,65.0,33.0,33.0,73.0,60.0,12.0,60.0,68.0,44.0,12.75
2014,Ghana,68.0,71.0,62.0,64.0,70.0,63.0,76.0,65.0,85.0,32.0,74.0,12.0,70.0,67.75
2014,Ghana,68.0,66.0,68.0,69.0,74.0,66.0,73.0,62.0,81.0,37.0,91.0,10.0,76.0,67.75
2014,Ghana,64,55,55,45,58.0,66,65,77,57,30,60.0,10.5,63.5,63.5
2014,Ghana,65.0,50.0,39.0,40.0,65.0,52.0,60.0,80.0,56.0,27.0,57.0,8.5,44.5,63.25
2014,Ghana,72.0,58.0,54.0,55.0,66.0,69.0,74.0,77.0,63.0,11.0,57.0,11.0,66.5,70.5
2014,Ghana,65,65,68,65,57.0,61,88,49,62,54,72.0,10.0,68.0,50.25
2014,Ghana,81.0,79.0,75.0,74.0,86.0,80.0,76.0,84.0,67.0,68.0,69.0,10.0,73.0,74.0
2014,Ghana,68,76,66,47,52.0,67,63,52,73,55,71.0,10.5,64.0,34.0
2014,Ghana,76.0,74.0,82.0,73.0,76.0,64.0,66.0,48.0,92.0,69.0,88.0,11.5,76.0,17.75
2014,Ghana,74.0,76.0,74.0,70.0,75.0,78.0,80.0,66.0,78.0,52.0,77.0,10.0,76.5,70.25
2014,Ghana,81.0,82.0,81.0,81.0,83.0,83.0,91.0,77.0,81.0,77.0,86.0,7.0,74.5,59.25
2014,Ghana,77.0,79.0,75.0,69.0,76.0,81.0,79.0,86.0,71.0,65.0,66.0,13.0,74.5,74.0
2014,Ghana,71.0,73.0,74.0,67.0,68.0,66.0,86.0,67.0,62.0,63.0,70.0,13.0,73.0,25.0
2014,Ghana,80.0,80.0,84.0,79.0,78.0,83.0,87.0,83.0,83.0,66.0,79.0,6.0,79.0,71.0
2014,Ghana,75.0,73.0,68.0,77.0,71.0,73.0,92.0,81.0,94.0,57.0,87.0,12.0,78.0,62.0
2014,Ghana,55,47,40,45,57.0,59,80,59,81,32,74.0,9.5,58.0,51.5
2014,Ghana,83.0,86.0,83.0,74.0,86.0,80.0,90.0,88.0,66.0,76.0,82.0,7.5,78.5,66.5
2014,Ghana,75.0,75.0,77.0,73.0,76.0,75.0,64.0,73.0,70.0,78.0,81.0,6.0,68.0,22.25
2014,Ghana,71.0,65.0,65.0,40.0,78.0,64.0,74.0,39.0,88.0,72.0,90.0,2.0,71.0,20.0
2014,United States,81.0,18.0,12.0,15.0,79.0,32.0,32.0,71.0,50.0,12.0,48.0,80.0,39.5,11.0
2014,United States,77.0,27.0,13.0,15.0,78.0,25.0,44.0,76.0,39.0,13.0,43.0,78.5,40.5,13.75
2014,United States,72.0,32.0,59.0,13.0,70.0,61.0,44.0,59.0,62.0,36.0,69.0,73.0,57.5,11.25
2014,United States,55,56,57,54,52.0,58,63,37,78,51,44.0,9.0,49.0,32.75
2014,United States,72.0,51.0,32.0,34.0,61.0,58.0,79.0,85.0,49.0,33.0,44.0,12.5,51.5,72.5
2014,United States,72.0,64.0,55.0,48.0,74.0,69.0,76.0,74.0,66.0,34.0,61.0,11.0,73.5,73.0
2014,United States,71,52,40,45,64.0,57,52,79,45,45,59.0,6.5,61.5,73.75
2014,United States,69.0,65.0,70.0,67.0,61.0,65.0,80.0,51.0,77.0,61.0,87.0,8.0,74.0,50.25
2014,United States,74,71,63,74,73.0,59,86,68,70,41,75.0,10.5,72.0,74.75
2014,United States,74.0,73.0,69.0,76.0,74.0,73.0,78.0,78.0,56.0,54.0,64.0,8.5,71.0,69.75
2014,United States,73.0,76.0,73.0,79.0,76.0,77.0,76.0,64.0,73.0,41.0,76.0,6.0,74.5,70.75
2014,United States,77.0,81.0,72.0,70.0,76.0,80.0,86.0,82.0,58.0,62.0,64.0,9.5,73.0,74.0
2014,United States,71,75,71,64,64.0,74,77,68,62,60,82.0,5.0,70.5,49.5
2014,United States,68.0,68.0,63.0,37.0,80.0,64.0,91.0,48.0,71.0,53.0,72.0,10.5,70.5,52.25
2014,United States,77.0,73.0,72.0,65.0,75.0,75.0,85.0,82.0,65.0,68.0,69.0,9.0,75.0,79.5
2014,United States,71.0,72.0,67.0,78.0,72.0,69.0,79.0,59.0,70.0,57.0,68.0,9.0,63.5,49.5
2014,United States,71.0,68.0,64.0,46.0,65.0,79.0,76.0,66.0,67.0,58.0,64.0,11.0,66.0,70.75
2014,United States,51,52,55,42,47.0,56,60,55,67,28,58.0,11.0,59.5,41.75
2014,United States,73.0,74.0,68.0,80.0,74.0,76.0,79.0,62.0,70.0,67.0,66.0,10.5,74.0,53.25
2014,United States,80.0,81.0,80.0,74.0,82.0,80.0,78.0,74.0,57.0,82.0,69.0,9.5,70.5,38.5
2014,United States,69.0,67.0,68.0,50.0,57.0,62.0,60.0,51.0,69.0,72.0,71.0,14.0,65.0,19.5
2014,United States,76.0,70.0,74.0,38.0,72.0,66.0,73.0,88.0,55.0,79.0,58.0,11.5,58.5,27.25
2014,United States,72.0,70.0,63.0,58.0,66.0,63.0,76.0,64.0,62.0,76.0,74.0,11.0,60.5,36.0
2014,Belgium,83.0,23.0,13.0,14.0,78.0,32.0,56.0,81.0,45.0,14.0,64.0,84.0,41.0,14.0
2014,Belgium,56,62,63,40,50.0,67,73,57,74,43,75.0,11.5,69.0,19.75
2014,Belgium,69.0,31.0,10.0,11.0,70.0,35.0,42.0,65.0,52.0,12.0,67.0,70.0,49.5,14.75
2014,Belgium,78.0,67.0,57.0,58.0,78.0,74.0,75.0,79.0,49.0,44.0,63.0,10.0,68.5,78.75
2014,Belgium,81.0,65.0,62.0,62.0,81.0,75.0,67.0,79.0,60.0,57.0,66.0,8.5,73.5,83.0
2014,Belgium,86.0,79.0,70.0,61.0,84.0,82.0,70.0,88.0,42.0,45.0,63.0,9.5,71.5,85.75
2014,Belgium,82.0,78.0,71.0,64.0,80.0,79.0,83.0,82.0,55.0,60.0,68.0,8.0,72.5,79.0
2014,Belgium,78.0,49.0,30.0,37.0,75.0,63.0,55.0,94.0,30.0,55.0,19.0,11.5,41.5,77.5
2014,Belgium,79.0,64.0,54.0,67.0,73.0,75.0,66.0,85.0,52.0,37.0,59.0,12.0,54.5,82.5
2014,Belgium,69.0,74.0,76.0,69.0,64.0,66.0,72.0,83.0,63.0,53.0,76.0,10.0,73.0,64.75
2014,Belgium,71.0,59.0,42.0,68.0,64.0,64.0,77.0,68.0,67.0,27.0,67.0,13.0,70.5,72.0
2014,Belgium,81.0,87.0,84.0,75.0,82.0,83.0,84.0,79.0,64.0,75.0,86.0,6.0,74.0,60.75
2014,Belgium,79.0,81.0,82.0,78.0,78.0,80.0,85.0,73.0,75.0,78.0,75.0,14.0,77.0,37.75
2014,Belgium,80.0,84.0,74.0,68.0,82.0,83.0,79.0,91.0,34.0,75.0,61.0,6.0,70.5,74.75
2014,Belgium,85.0,87.0,88.0,80.0,84.0,85.0,72.0,63.0,90.0,78.0,92.0,11.5,86.5,24.75
2014,Belgium,80.0,80.0,87.0,80.0,76.0,80.0,76.0,65.0,74.0,78.0,86.0,9.0,83.0,42.0
2014,Belgium,77.0,78.0,74.0,73.0,77.0,77.0,81.0,66.0,80.0,64.0,78.0,5.5,74.0,69.5
2014,Belgium,81,86,88,64,76.0,83,87,86,76,68,85.0,14.0,78.5,62.75
2014,Belgium,61.0,68.0,68.0,58.0,54.0,65.0,34.0,27.0,62.0,52.0,73.0,11.5,62.0,19.75
2014,Belgium,77.0,76.0,75.0,68.0,73.0,67.0,68.0,90.0,48.0,78.0,49.0,11.5,69.5,20.25
2014,Belgium,80.0,82.0,86.0,77.0,76.0,75.0,75.0,40.0,92.0,77.0,92.0,9.5,82.0,34.25
2014,Algeria,63,60,63,61,61.0,60,69,80,46,62,63.0,8.5,63.0,46.5
2014,Algeria,62,61,65,58,65.0,53,73,56,85,48,82.0,8.0,69.5,35.0
2014,Algeria,67.0,24.0,16.0,19.0,52.0,33.0,47.0,63.0,34.0,13.0,49.0,66.5,51.5,11.75
2014,Algeria,82,77,79,53,76.0,67,76,62,88,87,83.0,9.5,62.5,18.75
2014,Algeria,72.0,72.0,68.0,75.0,70.0,68.0,74.0,73.0,56.0,48.0,65.0,9.5,71.5,71.75
2014,Algeria,62,64,62,60,58.0,64,66,67,75,40,68.0,9.5,68.0,64.0
2014,Algeria,71,18,10,8,64.0,35,53,80,38,14,45.0,70.5,37.5,11.0
2014,Algeria,73.0,74.0,72.0,75.0,73.0,72.0,82.0,65.0,73.0,40.0,75.0,8.0,74.0,69.75
2014,Algeria,68.0,57.0,43.0,45.0,64.0,54.0,61.0,75.0,56.0,33.0,50.0,13.5,53.0,67.5
2014,Algeria,70,69,69,67,62.0,65,85,79,54,32,59.0,10.0,66.5,68.75
2014,Algeria,66.0,66.0,59.0,68.0,64.0,71.0,73.0,61.0,69.0,31.0,71.0,14.5,67.5,64.0
2014,Algeria,71.0,73.0,70.0,58.0,78.0,76.0,33.0,84.0,55.0,46.0,46.0,9.5,60.5,62.0
2014,Algeria,59,51,50,58,59.0,62,86,59,61,45,49.0,10.0,72.0,33.0
2014,Algeria,81.0,85.0,87.0,80.0,77.0,77.0,82.0,57.0,73.0,68.0,85.0,10.0,80.0,35.25
2014,Algeria,74.0,83.0,84.0,72.0,72.0,76.0,66.0,58.0,85.0,55.0,82.0,13.5,74.5,32.75
2014,Algeria,61.0,71.0,66.0,56.0,57.0,73.0,50.0,54.0,56.0,57.0,66.0,8.5,68.5,48.5
2014,Algeria,76,22,14,21,70.0,20,38,74,48,15,47.0,77.0,38.5,14.25
2014,Algeria,72.0,82.0,76.0,70.0,70.0,72.0,69.0,62.0,72.0,64.0,69.0,9.5,72.5,67.5
2014,Algeria,65.0,65.0,72.0,53.0,55.0,62.0,72.0,32.0,82.0,62.0,84.0,11.0,67.0,12.5
2014,Algeria,68.0,67.0,28.0,47.0,74.0,68.0,81.0,74.0,72.0,52.0,68.0,8.5,64.0,61.0
2014,Algeria,74.0,72.0,73.0,61.0,71.0,65.0,75.0,80.0,64.0,78.0,76.0,12.5,63.5,27.5
2014,Algeria,61,18,12,18,66.0,22,53,58,55,12,70.0,60.5,32.5,14.5
2014,Algeria,72,71,70,58,67.0,66,66,68,68,73,75.0,13.5,69.5,30.25
2014,Russia,83.0,22.0,15.0,19.0,78.0,23.0,55.0,67.0,45.0,13.0,62.0,82.5,39.5,15.0
2014,Russia,71,76,79,62,72.0,68,62,64,76,69,80.0,10.5,66.5,21.75
2014,Russia,74.0,25.0,14.0,18.0,73.0,19.0,52.0,66.0,28.0,12.0,59.0,73.5,39.0,13.0
2014,Russia,57,57,60,58,44.0,52,64,59,67,45,70.0,6.5,59.5,12.75
2014,Russia,73,73,62,70,70.0,68,73,57,73,49,79.0,15.0,75.5,74.75
2014,Russia,77,68,55,48,69.0,68,75,80,57,49,67.0,7.0,65.5,78.75
2014,Russia,65,35,27,33,50.0,40,64,79,46,25,42.0,8.5,49.5,72.0
2014,Russia,70.0,72.0,54.0,53.0,71.0,62.0,75.0,71.0,57.0,42.0,65.0,11.5,56.5,70.75
2014,Russia,76,48,44,58,66.0,65,73,85,51,22,53.0,10.0,62.5,77.25
2014,Russia,80,81,78,87,71.0,79,82,67,72,64,77.0,5.0,74.5,71.75
2014,Russia,70,71,53,73,73.0,69,68,70,76,60,65.0,7.5,72.5,70.0
2014,Russia,75,77,66,78,77.0,75,82,59,72,59,76.0,9.5,74.5,70.75
2014,Russia,81.0,83.0,76.0,73.0,75.0,85.0,91.0,62.0,72.0,76.0,78.0,10.0,77.0,80.25
2014,Russia,78.0,84.0,73.0,71.0,80.0,84.0,75.0,56.0,70.0,65.0,67.0,8.0,74.0,71.25
2014,Russia,79.0,81.0,79.0,77.0,82.0,78.0,76.0,59.0,70.0,72.0,91.0,12.5,78.0,28.75
2014,Russia,54.0,46.0,54.0,46.0,52.0,67.0,52.0,49.0,64.0,39.0,58.0,13.5,67.5,44.25
2014,Russia,70.0,75.0,78.0,58.0,76.0,75.0,56.0,57.0,82.0,60.0,77.0,10.0,75.0,45.75
2014,Russia,76.0,80.0,76.0,73.0,73.0,82.0,65.0,60.0,71.0,72.0,75.0,12.0,77.0,20.75
2014,Russia,70,61,68,39,74.0,54,60,77,66,70,76.0,10.5,67.5,21.75
2014,Russia,77,73,76,72,81.0,71,63,61,59,77,74.0,10.5,75.0,43.0
2014,Russia,80,78,74,70,76.0,76,82,69,70,84,74.0,12.5,76.0,30.0
2014,Russia,80,83,81,81,81.0,82,71,58,71,68,79.0,7.0,81.0,50.25
2014,Russia,72,75,74,73,66.0,72,62,51,71,62,81.0,9.0,75.0,41.25
2014,South Korea,73.0,13.0,11.0,9.0,70.0,31.0,25.0,70.0,43.0,11.0,60.0,72.0,36.5,12.25
2014,South Korea,66.0,19.0,11.0,13.0,67.0,29.0,16.0,61.0,56.0,11.0,56.0,64.0,44.5,12.5
2014,South Korea,63.0,15.0,13.0,12.0,55.0,31.0,21.0,68.0,51.0,12.0,53.0,61.5,31.5,16.25
2014,South Korea,70.0,65.0,64.0,66.0,66.0,67.0,79.0,75.0,72.0,58.0,86.0,8.5,74.0,67.75
2014,South Korea,68.0,66.0,65.0,66.0,58.0,67.0,80.0,75.0,67.0,58.0,76.0,11.0,69.5,66.5
2014,South Korea,74.0,62.0,58.0,56.0,62.0,60.0,82.0,88.0,51.0,55.0,59.0,10.0,58.0,74.25
2014,South Korea,70,62,61,66,74.0,67,75,74,61,58,60.0,13.5,69.0,67.75
2014,South Korea,63.0,53.0,51.0,21.0,46.0,51.0,67.0,69.0,64.0,17.0,52.0,13.0,50.5,66.25
2014,South Korea,62.0,45.0,45.0,50.0,69.0,55.0,90.0,60.0,66.0,54.0,78.0,14.5,66.5,64.75
2014,South Korea,71.0,59.0,44.0,60.0,62.0,66.0,90.0,91.0,56.0,42.0,78.0,6.5,73.0,69.25
