year,nation,Fullname,birth_date,N_name
2014,Iran,Bakhtiar Rahmani,1991.09.23,bakhtiarrahmani
2014,Iran,Ashkan Dejagah,1986.07.05,ashkandejagah
2014,Iran,Alireza Jahanbakhsh,1993.08.11,alirezajahanbakhsh
2014,Iran,Karim Ansarifard,1990.04.03,karimansarifard
2014,Iran,Reza Ghoochannejhad,1987.09.20,rezaghoochannejhad
2014,Nigeria,Vincent Enyeama,1982.08.29,vincentenyeama
2014,Nigeria,Austin Ejide,1984.04.08,austinejide
2014,Nigeria,Chigozie Agbim,1984.11.28,chigozieagbim
2014,Nigeria,Joseph Yobo,1980.09.06,josephyobo
2014,Nigeria,Efe Ambrose,1988.10.18,efeambrose
2014,Nigeria,Azubuike Egwuekwe,1989.07.16,azubuikeegwuekwe
2014,Nigeria,Kunle Odunlami,1991.04.30,kunleodunlami
2014,Nigeria,Juwon Oshaniwa,1990.09.14,juwonoshaniwa
2014,Nigeria,Godfrey Oboabona,1990.08.16,godfreyoboabona
2014,Nigeria,Kenneth Omeruo,1993.10.17,kennethomeruo
2014,Nigeria,Ejike Uzoenyi,1988.03.23,ejikeuzoenyi
2014,Nigeria,Reuben Gabriel,1990.09.25,reubengabriel
2014,Nigeria,John Obi Mikel,1987.04.22,johnobimikel
2014,Nigeria,Victor Moses,1990.12.12,victormoses
2014,Nigeria,Ramon Azeez,1992.12.12,ramonazeez
2014,Nigeria,Ogenyi Onazi,1992.12.25,ogenyionazi
2014,Nigeria,Michael Babatunde,1992.12.24,michaelbabatunde
2014,Nigeria,Ahmed Musa,1992.10.14,ahmedmusa
2014,Nigeria,Peter Odemwingie,1981.07.15,peterodemwingie
2014,Nigeria,Emmanuel Emenike,1987.05.10,emmanuelemenike
2014,Nigeria,Uche Nwofor,1991.09.17,uchenwofor
2014,Nigeria,Michael Uchebo,1990.02.02,michaeluchebo
2014,Nigeria,Shola Ameobi,1981.10.12,sholaameobi
2014,Germany,Manuel Neuer,1986.03.27,manuelneuer
2014,Germany,Ron-Robert Zieler,1989.02.12,ronrobertzieler
2014,Germany,Roman Weidenfeller,1980.08.06,romanweidenfeller
2014,Germany,Kevin Großkreutz,1988.07.19,kevingrosskreutz
2014,Germany,Matthias Ginter,1994.01.19,matthiasginter
2014,Germany,Benedikt Höwedes,1988.02.29,benedikthowedes
2014,Germany,Mats Hummels,1988.12.16,matshummels
2014,Germany,Erik Durm,1992.05.12,erikdurm
2014,Germany,Philipp Lahm,1983.11.11,philipplahm
2014,Germany,Per Mertesacker,1984.09.29,permertesacker
2014,Germany,Jérôme Boateng,1988.09.03,jeromeboateng
2014,Germany,Shkodran Mustafi,1992.04.17,shkodranmustafi
2014,Germany,Sami Khedira,1987.04.04,samikhedira
2014,Germany,Bastian Schweinsteiger,1984.08.01,bastianschweinsteiger
2014,Germany,Mesut Özil,1988.10.15,mesutozil
2014,Germany,Julian Draxler,1993.09.20,juliandraxler
2014,Germany,Toni Kroos,1990.01.04,tonikroos
2014,Germany,Mario Götze,1992.06.03,mariogotze
2014,Germany,Christoph Kramer,1991.02.19,christophkramer
2014,Germany,André Schürrle,1990.11.06,andreschurrle
2014,Germany,Lukas Podolski,1985.06.04,lukaspodolski
2014,Germany,Miroslav Klose,1978.06.09,miroslavklose
2014,Germany,Thomas Müller,1989.09.13,thomasmuller
2014,Portugal,Eduardo Carvalho,1982.09.19,eduardocarvalho
2014,Portugal,Rui Patrício,1988.02.15,ruipatricio
2014,Portugal,Beto,1982.05.01,beto
2014,Portugal,Bruno Alves,1981.11.27,brunoalves
2014,Portugal,Pepe,1983.02.26,pepe
2014,Portugal,Fábio Coentrão,1988.03.11,fabiocoentrao
2014,Portugal,Ricardo Costa,1981.05.16,ricardocosta
2014,Portugal,Luís Neto,1988.05.26,luisneto
2014,Portugal,André Almeida,1990.09.10,andrealmeida
2014,Portugal,João Pereira,1984.02.25,joaopereira
2014,Portugal,Miguel Veloso,1986.05.11,miguelveloso
2014,Portugal,William Carvalho,1992.04.07,williamcarvalho
2014,Portugal,João Moutinho,1986.09.08,joaomoutinho
2014,Portugal,Vieirinha,1986.01.24,vieirinha
2014,Portugal,Rafa Silva,1993.05.17,rafasilva
2014,Portugal,Raul Meireles,1983.03.17,raulmeireles
2014,Portugal,Nani,1986.11.17,nani
2014,Portugal,Silvestre Varela,1985.02.02,silvestrevarela
2014,Portugal,Rúben Amorim,1985.01.27,rubenamorim
2014,Portugal,Cristiano Ronaldo,1985.02.05,cristianoronaldo
2014,Portugal,Hugo Almeida,1984.05.23,hugoalmeida
2014,Portugal,Eder,1987.12.22,eder
2014,Portugal,Hélder Postiga,1982.08.02,helderpostiga
2014,Ghana,Stephen Adams,1989.09.28,stephenadams
2014,Ghana,Adam Larsen Kwarasey,1987.12.12,adamlarsenkwarasey
2014,Ghana,Fatau Dauda,1985.04.06,fataudauda
2014,Ghana,Samuel Inkoom,1989.06.01,samuelinkoom
2014,Ghana,Daniel Opare,1990.10.18,danielopare
2014,Ghana,Rashid Sumaila,1992.12.18,rashidsumaila
2014,Ghana,Jonathan Mensah,1990.07.13,jonathanmensah
2014,Ghana,John Boye,1987.04.23,johnboye
2014,Ghana,Harrison Afful,1986.06.24,harrisonafful
2014,Ghana,Michael Essien,1982.12.03,michaelessien
2014,Ghana,Afriyie Acquah,1992.06.05,afriyieacquah
2014,Ghana,Christian Atsu,1992.01.10,christianatsu
2014,Ghana,Emmanuel Agyemang-Badu,1990.12.02,emmanuelagyemangbadu
2014,Ghana,André Ayew,1989.12.17,andreayew
2014,Ghana,Sulley Muntari,1984.08.27,sulleymuntari
2014,Ghana,Albert Adomah,1987.12.13,albertadomah
2014,Ghana,Mohammed Rabiu,1989.12.31,mohammedrabiu
2014,Ghana,Kwadwo Asamoah,1988.12.09,kwadwoasamoah
2014,Ghana,Mubarak Wakaso,1990.07.25,mubarakwakaso
2014,Ghana,Asamoah Gyan,1985.11.22,asamoahgyan
2014,Ghana,Kevin-Prince Boateng,1987.03.06,kevinprinceboateng
2014,Ghana,Jordan Ayew,1991.09.11,jordanayew
2014,Ghana,Abdul Majeed Waris,1991.09.19,abdulmajeedwaris
2014,United States,Tim Howard,1979.03.06,timhoward
2014,United States,Brad Guzan,1984.09.09,bradguzan
2014,United States,Nick Rimando,1979.06.17,nickrimando
2014,United States,DeAndre Yedlin,1993.07.09,deandreyedlin
2014,United States,Omar Gonzalez,1988.10.11,omargonzalez
2014,United States,Matt Besler,1987.02.11,mattbesler
2014,United States,John Brooks,1993.01.28,johnbrooks
2014,United States,DaMarcus Beasley,1982.05.24,damarcusbeasley
2014,United States,Geoff Cameron,1985.07.11,geoffcameron
2014,United States,Timothy Chandler,1990.03.29,timothychandler
2014,United States,Fabian Johnson,1987.12.11,fabianjohnson
2014,United States,Michael Bradley,1987.07.31,michaelbradley
2014,United States,Mix Diskerud,1990.10.02,mixdiskerud
2014,United States,Alejandro Bedoya,1987.04.29,alejandrobedoya
2014,United States,Jermaine Jones,1981.11.03,jermainejones
2014,United States,Brad Davis,1981.11.08,braddavis
2014,United States,Kyle Beckerman,1982.04.23,kylebeckerman
2014,United States,Julian Green,1995.06.06,juliangreen
2014,United States,Graham Zusi,1986.08.18,grahamzusi
2014,United States,Clint Dempsey,1983.03.09,clintdempsey
2014,United States,Aron Jóhannsson,1990.11.10,aronjohannsson
2014,United States,Jozy Altidore,1989.11.06,jozyaltidore
2014,United States,Chris Wondolowski,1983.01.28,chriswondolowski
2014,Belgium,Thibaut Courtois,1992.05.11,thibautcourtois
2014,Belgium,Simon Mignolet,1988.08.06,simonmignolet
2014,Belgium,Sammy Bossut,1985.08.11,sammybossut
2014,Belgium,Toby Alderweireld,1989.03.02,tobyalderweireld
2014,Belgium,Thomas Vermaelen,1985.11.14,thomasvermaelen
2014,Belgium,Vincent Kompany,1986.04.10,vincentkompany
2014,Belgium,Jan Vertonghen,1987.04.24,janvertonghen
2014,Belgium,Daniel Van Buyten,1978.02.07,danielvanbuyten
2014,Belgium,Nicolas Lombaerts,1985.03.20,nicolaslombaerts
2014,Belgium,Anthony Vanden Borre,1987.10.24,anthonyvandenborre
2014,Belgium,Laurent Ciman,1985.08.05,laurentciman
2014,Belgium,Axel Witsel,1989.01.12,axelwitsel
2014,Belgium,Kevin De Bruyne,1991.06.28,kevindebruyne
2014,Belgium,Marouane Fellaini,1987.11.22,marouanefellaini
2014,Belgium,Eden Hazard,1991.01.07,edenhazard
2014,Belgium,Kevin Mirallas,1987.10.05,kevinmirallas
2014,Belgium,Steven Defour,1988.04.15,stevendefour
2014,Belgium,Mousa Dembélé,1987.07.16,mousadembele
2014,Belgium,Adnan Januzaj,1995.02.05,adnanjanuzaj
2014,Belgium,Nacer Chadli,1989.10.02,nacerchadli
2014,Belgium,Romelu Lukaku,1993.05.13,romelulukaku
2014,Belgium,Dries Mertens,1987.05.06,driesmertens
2014,Belgium,Divock Origi,1995.04.18,divockorigi
2014,Algeria,Cédric Si Mohamed,1985.01.09,cedricsimohamed
2014,Algeria,Mohamed Zemmamouche,1985.03.19,mohamedzemmamouche
2014,Algeria,Raïs M'Bolhi,1986.04.25,raism'bolhi
2014,Algeria,Madjid Bougherra,1982.10.07,madjidbougherra
2014,Algeria,Faouzi Ghoulam,1991.02.01,faouzighoulam
2014,Algeria,Essaïd Belkalem,1989.01.01,essaidbelkalem
2014,Algeria,Rafik Halliche,1986.09.02,rafikhalliche
2014,Algeria,Djamel Mesbah,1984.10.09,djamelmesbah
2014,Algeria,Carl Medjani,1985.05.15,carlmedjani
2014,Algeria,Liassine Cadamuro-Bentaïba,1988.03.05,liassinecadamurobentaiba
2014,Algeria,Aïssa Mandi,1991.10.22,aissamandi
2014,Algeria,Hassan Yebda,1984.05.14,hassanyebda
2014,Algeria,Mehdi Lacen,1984.05.15,mehdilacen
2014,Algeria,Sofiane Feghouli,1989.12.26,sofianefeghouli
2014,Algeria,Yacine Brahimi,1990.02.08,yacinebrahimi
2014,Algeria,Nabil Bentaleb,1994.11.24,nabilbentaleb
2014,Algeria,Abdelmoumene Djabou,1987.01.31,abdelmoumenedjabou
2014,Algeria,Saphir Taïder,1992.02.29,saphirtaider
2014,Algeria,Riyad Mahrez,1991.02.21,riyadmahrez
2014,Algeria,Mehdi Mostefa,1983.08.30,mehdimostefa
2014,Algeria,Nabil Ghilas,1990.04.20,nabilghilas
2014,Algeria,Islam Slimani,1988.06.18,islamslimani
2014,Algeria,Hillal Soudani,1987.11.25,hillalsoudani
2014,Russia,Igor Akinfeev,1986.04.08,igorakinfeev
2014,Russia,Yuri Lodygin,1990.05.26,yurilodygin
2014,Russia,Sergey Ryzhikov,1980.09.19,sergeyryzhikov
2014,Russia,Aleksei Kozlov,1986.11.16,alekseikozlov
2014,Russia,Georgi Shchennikov,1991.04.27,georgishchennikov
2014,Russia,Sergei Ignashevich,1979.07.14,sergeiignashevich
2014,Russia,Andrei Semyonov,1989.03.24,andreisemyonov
2014,Russia,Vladimir Granat,1987.05.22,vladimirgranat
2014,Russia,Vasili Berezutski,1982.06.20,vasiliberezutski
2014,Russia,Yuri Zhirkov,1983.08.20,yurizhirkov
2014,Russia,Andrey Yeshchenko,1984.02.09,andreyyeshchenko
2014,Russia,Dmitri Kombarov,1987.01.22,dmitrikombarov
2014,Russia,Igor Denisov,1984.05.17,igordenisov
2014,Russia,Denis Glushakov,1987.01.27,denisglushakov
2014,Russia,Alan Dzagoev,1990.06.17,alandzagoev
2014,Russia,Pavel Mogilevets,1993.01.25,pavelmogilevets
2014,Russia,Oleg Shatov,1990.07.29,olegshatov
2014,Russia,Viktor Fayzulin,1986.04.22,viktorfayzulin
2014,Russia,Maksim Kanunnikov,1991.07.14,maksimkanunnikov
2014,Russia,Aleksandr Kokorin,1991.03.19,aleksandrkokorin
2014,Russia,Aleksandr Kerzhakov,1982.11.27,aleksandrkerzhakov
2014,Russia,Aleksandr Samedov,1984.07.19,aleksandrsamedov
2014,Russia,Aleksei Ionov,1989.02.18,alekseiionov
2014,South Korea,Jung Sung-ryong,1985.01.04,jungsungryong
2014,South Korea,Kim Seung-gyu,1990.09.30,kimseunggyu
2014,South Korea,Lee Bum-young,1989.04.02,leebumyoung
2014,South Korea,Kim Chang-soo,1985.09.12,kimchangsoo
2014,South Korea,Yun Suk-young,1990.02.13,yunsukyoung
2014,South Korea,Kwak Tae-hwi,1981.07.08,kwaktaehwi
2014,South Korea,Kim Young-gwon,1990.02.27,kimyounggwon
2014,South Korea,Hwang Seok-ho,1989.06.27,hwangseokho
2014,South Korea,Lee Yong,1986.12.24,leeyong
2014,South Korea,Hong Jeong-ho,1989.08.12,hongjeongho
2014,South Korea,Park Joo-ho,1987.01.16,parkjooho
2014,South Korea,Kim Bo-kyung,1989.10.06,kimbokyung
2014,South Korea,Ha Dae-sung,1985.03.02,hadaesung
2014,South Korea,Koo Ja-cheol,1989.02.27,koojacheol
2014,South Korea,Han Kook-young,1990.04.19,hankookyoung
2014,South Korea,Park Jong-woo,1989.03.10,parkjongwoo
2014,South Korea,Ki Sung-yueng,1989.01.24,kisungyueng
2014,South Korea,Lee Chung-yong,1988.07.02,leechungyong
2014,South Korea,Son Heung-min,1992.07.08,sonheungmin
2014,South Korea,Park Chu-young,1985.07.10,parkchuyoung
2014,South Korea,Lee Keun-ho,1985.04.11,leekeunho
2014,South Korea,Kim Shin-wook,1988.04.14,kimshinwook
2014,South Korea,Ji Dong-won,1991.05.28,jidongwon
2018,Russia,Igor Akinfeev,1986.04.08,igorakinfeev
2018,Russia,Andrey Lunev,1991.11.13,andreylunev
2018,Russia,Vladimir Gabulov,1983.10.19,vladimirgabulov
2018,Russia,Mário Fernandes,1990.09.19,mariofernandes
2018,Russia,Ilya Kutepov,1993.07.29,ilyakutepov
2018,Russia,Sergey Ignashevich,1979.07.14,sergeyignashevich
2018,Russia,Andrey Semenov,1989.03.24,andreysemenov
2018,Russia,Fedor Kudryashov,1987.04.05,fedorkudryashov
2018,Russia,Vladimir Granat,1987.05.22,vladimirgranat
2018,Russia,Igor Smolnikov,1988.08.08,igorsmolnikov
2018,Russia,Denis Cheryshev,1990.12.26,denischeryshev
2018,Russia,Daler Kuzyaev,1993.01.15,dalerkuzyaev
2018,Russia,Yuri Gazinskiy,1989.07.20,yurigazinskiy
2018,Russia,Alan Dzagoev,1990.06.17,alandzagoev
2018,Russia,Roman Zobnin,1994.02.11,romanzobnin
2018,Russia,Aleksey Miranchuk,1995.10.17,alekseymiranchuk
2018,Russia,Anton Miranchuk,1995.10.17,antonmiranchuk
2018,Russia,Aleksandr Golovin,1996.05.30,aleksandrgolovin
2018,Russia,Yuri Zhirkov,1983.08.20,yurizhirkov
2018,Russia,Aleksandr Samedov,1984.07.19,aleksandrsamedov
2018,Russia,Aleksandr Erokhin,1989.10.13,aleksandrerokhin
2018,Russia,Fedor Smolov,1990.02.09,fedorsmolov
2018,Russia,Artem Dzyuba,1988.08.22,artemdzyuba
2018,Saudi Arabia,Abdullah Almuaiouf,1987.01.23,abdullahalmuaiouf
2018,Saudi Arabia,Yasser Almosailem,1984.02.27,yasseralmosailem
2018,Saudi Arabia,Mohammed Alowais,1991.10.11,mohammedalowais
2018,Saudi Arabia,Mansour Alharbi,1987.10.19,mansouralharbi
2018,Saudi Arabia,Osama Hawsawi,1984.03.31,osamahawsawi
2018,Saudi Arabia,Ali Albulayhi,1989.11.21,alialbulayhi
2018,Saudi Arabia,Omar Hawsawi,1985.09.27,omarhawsawi
2018,Saudi Arabia,Mohammed Alburayk,1992.09.15,mohammedalburayk
2018,Saudi Arabia,Yasser Alshaharani,1992.05.25,yasseralshaharani
2018,Saudi Arabia,Motaz Hawsawi,1992.02.17,motazhawsawi
2018,Saudi Arabia,Salman Alfaraj,1989.08.01,salmanalfaraj
2018,Saudi Arabia,Yahia Alshehri,1990.06.26,yahiaalshehri
2018,Saudi Arabia,Hatan Bahbri,1992.07.16,hatanbahbri
2018,Saudi Arabia,Abdullmalek Alkhaibri,1986.03.13,abdullmalekalkhaibri
2018,Saudi Arabia,Mohamed Kanno,1994.09.22,mohamedkanno
2018,Saudi Arabia,Abdullah Otayf,1992.08.03,abdullahotayf
2018,Saudi Arabia,Abdullah Alkhaibari,1996.08.16,abdullahalkhaibari
2018,Saudi Arabia,Hussain Almoqahwi,1988.03.24,hussainalmoqahwi
2018,Saudi Arabia,Taiseer Aljassam,1984.07.25,taiseeraljassam
2018,Saudi Arabia,Salem Aldawsari,1991.08.19,salemaldawsari
2018,Saudi Arabia,Mohammed Alsahlawi,1987.01.10,mohammedalsahlawi
2018,Saudi Arabia,Fahad Almuwallad,1994.09.14,fahadalmuwallad
2018,Saudi Arabia,Muhannad Asiri,1986.10.14,muhannadasiri
2018,Egypt,Essam Elhadary,1973.01.15,essamelhadary
2018,Egypt,Sherif Ekramy,1983.07.10,sherifekramy
2018,Egypt,Mohamed Elshenawy,1988.12.18,mohamedelshenawy
2018,Egypt,Ali Gabr,1989.01.01,aligabr
2018,Egypt,Ahmed Elmohamady,1987.09.09,ahmedelmohamady
2018,Egypt,Ahmed Hegazy,1991.01.25,ahmedhegazy
2018,Egypt,Ahmed Fathi,1984.11.10,ahmedfathi
2018,Egypt,Ayman Ashraf,1991.04.09,aymanashraf
2018,Egypt,Mohamed Abdelshafi,1985.07.01,mohamedabdelshafi
2018,Egypt,Mahmoud Hamdy,1995.06.01,mahmoudhamdy
2018,Egypt,Samir Saad,1989.04.01,samirsaad
2018,Egypt,Omar Gaber,1992.01.30,omargaber
2018,Egypt,Sam Moursy,1991.09.10,sammoursy
2018,Egypt,Tarek Hamed,1988.10.24,tarekhamed
2018,Egypt,Mohamed Elneny,1992.07.11,mohamedelneny
2018,Egypt,Abdalla Said,1985.07.13,abdallasaid
2018,Egypt,Mahmoud TrezIguet,1994.10.01,mahmoudtreziguet
2018,Egypt,Marwan Mohsen,1989.02.26,marwanmohsen
2018,Egypt,Mohamed Salah,1992.06.15,mohamedsalah
2018,Egypt,Mahmoud Kahraba,1994.04.13,mahmoudkahraba
2018,Egypt,Ramadan Sobhi,1997.01.23,ramadansobhi
2018,Egypt,Shikabala,1986.03.05,shikabala
2018,Egypt,Amr Warda,1993.09.17,amrwarda
2018,Uruguay,Ferando Muslera,1986.06.16,ferandomuslera
2018,Uruguay,Martín Campaña,1989.05.29,martincampana
2018,Uruguay,Martin Silva,1983.03.25,martinsilva
2018,Uruguay,José Giménez,1995.01.20,josegimenez
2018,Uruguay,Diego Godin,1986.02.16,diegogodin
2018,Uruguay,Guillermo Varela,1993.03.24,guillermovarela
2018,Uruguay,Gaston Silva,1994.03.05,gastonsilva
2018,Uruguay,Maxi Pereira,1984.06.08,maxipereira
2018,Uruguay,Sebastian Coates,1990.10.07,sebastiancoates
2018,Uruguay,Martín Cáceres,1987.04.07,martincaceres
2018,Uruguay,Carlos Sánchez,1984.12.02,carlossanchez
2018,Uruguay,Rodrigo Bentancur,1997.06.25,rodrigobentancur
2018,Uruguay,Cristian Rodríguez,1985.09.30,cristianrodriguez
2018,Uruguay,Nahitan Nandez,1995.12.28,nahitannandez
2018,Uruguay,Lucas Torreira,1996.02.11,lucastorreira
2018,Uruguay,Matias Vecino,1991.08.24,matiasvecino
2018,Uruguay,Diego Laxalt,1993.02.07,diegolaxalt
2018,Uruguay,Luis Suarez,1987.01.24,luissuarez
2018,Uruguay,Giorgian de Arrascaeta,1994.06.01,giorgiandearrascaeta
2018,Uruguay,Cristhian Stuani,1986.10.12,cristhianstuani
2018,Uruguay,Maximillano Gomez,1996.08.14,maximillanogomez
2018,Uruguay,Jonathan Urretaviscaya,1990.03.19,jonathanurretaviscaya
2018,Uruguay,Edinson Cavani,1987.02.14,edinsoncavani
2018,Portugal,Rui Patricio,1988.02.15,ruipatricio
2018,Portugal,Anthony Lopes,1990.10.01,anthonylopes
2018,Portugal,Beto,1982.05.01,beto
2018,Portugal,Bruno Alves,1981.11.27,brunoalves
2018,Portugal,Pepe,1983.02.26,pepe
2018,Portugal,Raphaël Guerreiro,1993.12.22,raphaelguerreiro
2018,Portugal,José Fonte,1983.12.22,josefonte
2018,Portugal,Rúben Dias,1997.05.14,rubendias
2018,Portugal,Ricardo Pereira,1993.10.06,ricardopereira
2018,Portugal,Mário Rui,1991.05.27,ruimario
2018,Portugal,Cédric Soares,1991.08.31,cedricsoares
2018,Portugal,Manuel Fernandes,1986.02.05,manuelfernandes
2018,Portugal,João Moutinho,1986.09.08,joaomoutinho
2018,Portugal,João Mário,1993.01.19,joaomario
2018,Portugal,Bernardo Silva,1994.08.10,bernardosilva
2018,Portugal,William Carvalho,1992.04.07,williamcarvalho
2018,Portugal,Bruno Fernandes,1994.09.08,brunofernandes
2018,Portugal,Adrien Silva,1989.03.15,adriensilva
2018,Portugal,Cristiano Ronaldo,1985.02.05,cristianoronaldo
2018,Portugal,Andre Silva,1995.11.06,andresilva
2018,Portugal,Gonçalo Guedes,1996.11.29,goncaloguedes
2018,Portugal,Gelson Martins,1995.05.11,gelsonmartins
2018,Portugal,Ricardo Quaresma,1983.09.26,ricardoquaresma
2018,Spain,David De Gea,1990.11.07,daviddegea
2018,Spain,Kepa Arrizabalaga,1994.10.03,kepaarrizabalaga
2018,Spain,Pepe Reina,1982.08.31,pepereina
2018,Spain,Daniel Carvajal,1992.01.11,danielcarvajal
2018,Spain,Gerard Piqué,1987.02.02,gerardpique
2018,Spain,Nacho Fernández,1990.01.18,nachofernandez
2018,Spain,Álvaro Odriozola,1995.12.14,alvaroodriozola
2018,Spain,César Azpilicueta,1989.08.28,cesarazpilicueta
2018,Spain,Sergio Ramos,1986.03.30,sergioramos
2018,Spain,Nacho Monreal,1986.02.26,nachomonreal
2018,Spain,Jordi Alba,1989.03.21,jordialba
2018,Spain,Sergio Busquets,1988.07.16,sergiobusquets
2018,Spain,Andres Iniesta,1984.05.11,andresiniesta
2018,Spain,Saúl Ñíguez,1994.11.21,saulniguez
2018,Spain,Koke,1992.01.08,koke
2018,Spain,Thiago Alcântara,1991.04.11,thiagoalcantara
2018,Spain,Marco Asensio,1996.01.21,marcoasensio
2018,Spain,Isco,1992.04.21,isco
2018,Spain,Rodrigo Moreno,1991.03.06,rodrigomoreno
2018,Spain,Lucas Vázquez,1991.07.01,lucasvazquez
2018,Spain,Iago Aspas,1987.08.01,iagoaspas
2018,Spain,Diego Costa,1988.10.07,diegocosta
2018,Spain,David Silva,1986.01.08,davidsilva
2018,Morocco,Yassine Bounou,1991.04.05,yassinebounou
2018,Morocco,Munir El Kajoui,1989.05.10,munirelkajoui
2018,Morocco,Ahmed Reda Tagnaouti,1996.04.05,ahmedredatagnaouti
2018,Morocco,Achraf Hakimi,1998.11.04,achrafhakimi
2018,Morocco,Hamza Mendyl,1997.10.21,hamzamendyl
2018,Morocco,Manuel da Costa,1986.05.06,manueldacosta
2018,Morocco,Medhi Benatia,1987.04.17,medhibenatia
2018,Morocco,Romain Saïss,1990.03.26,romainsaiss
2018,Morocco,Nabil Dirar,1986.02.25,nabildirar
2018,Morocco,Hakim Ziyach,1993.03.19,hakimziyach
2018,Morocco,Karim El Ahmadi,1985.01.27,karimelahmadi
2018,Morocco,Younès Belhanda,1990.02.25,younesbelhanda
2018,Morocco,Fayçal Fajr,1988.08.01,faycalfajr
2018,Morocco,Mbark Boussoufa,1984.08.15,mbarkboussoufa
2018,Morocco,Youssef Aït Bennasser,1996.07.07,youssefaitbennasser
2018,Morocco,Noureddine Amrabat,1987.03.31,noureddineamrabat
2018,Morocco,Amine Harit,1997.06.18,amineharit
2018,Morocco,Sofyan Amrabat,1996.08.21,sofyanamrabat
2018,Morocco,Mehdi Carcela,1989.07.01,mehdicarcela
2018,Morocco,Ayoub El Kaabi,1993.06.25,ayoubelkaabi
2018,Morocco,Khalid Boutaïb,1987.04.24,khalidboutaib
2018,Morocco,Youssef En-Nesyri,1997.06.01,youssefennesyri
2018,Morocco,Aziz Bouhaddouz,1987.03.30,azizbouhaddouz
2018,Iran,Alireza Beiranvand,1992.09.21,alirezabeiranvand
2018,Iran,Rashid Mazaheri,1989.05.18,rashidmazaheri
2018,Iran,Amir Abedzadeh,1993.04.26,amirabedzadeh
2018,Iran,Ehsan HajSafi,1990.02.25,ehsanhajsafi
2018,Iran,Roozbeh Cheshmi,1993.07.24,roozbehcheshmi
2018,Iran,Milad Mohammadi,1993.09.29,miladmohammadi
2018,Iran,Morteza Pouraliganji,1992.04.19,mortezapouraliganji
2018,Iran,Mohammad Reza Khanzadeh,1991.05.11,mohammadrezakhanzadeh
2018,Iran,Pejman Montazeri,1983.09.06,pejmanmontazeri
2018,Iran,Majid Hosseini,1996.06.20,majidhosseini
2018,Iran,Ramin Rezaeian,1990.03.21,raminrezaeian
2018,Iran,Mehdi Torabi,1994.09.10,mehditorabi
2018,Iran,Saeid Ezatolahi,1996.10.01,saeidezatolahi
2018,Iran,Masoud Shojaei,1984.06.09,masoudshojaei
2018,Iran,Omid Ebrahimi,1987.09.16,omidebrahimi
2018,Iran,Vahid Amiri,1988.04.02,vahidamiri
2018,Iran,Karim Ansarifard,1990.04.03,karimansarifard
2018,Iran,Saman Ghoddos,1993.09.06,samanghoddos
2018,Iran,Reza Ghoochannejhad,1987.09.20,rezaghoochannejhad
2018,Iran,Mehdi Taremi,1992.07.18,mehditaremi
2018,Iran,Alireza Jahanbakhsh,1993.08.11,alirezajahanbakhsh
2018,Iran,Sardar Azmoun,1995.01.01,sardarazmoun
2018,Iran,Ashkan Dejagah,1986.07.05,ashkandejagah
2018,France,Hugo Lloris,1986.12.26,hugolloris
2018,France,Steve Mandanda,1985.03.28,stevemandanda
2018,France,Alphonse Areola,1993.02.27,alphonseareola
2018,France,Benjamin Pavard,1996.03.28,benjaminpavard
2018,France,Presnel Kimpembe,1995.08.13,presnelkimpembe
2018,France,Raphaël Varane,1993.04.25,raphaelvarane
2018,France,Samuel Umtiti,1993.11.14,samuelumtiti
2018,France,Adil Rami,1985.12.27,adilrami
2018,France,Djibril Sidibé,1992.07.29,djibrilsidibe
