,년도,국가,포지션,등번호,한글 성명,로마자 성명,생년월일,소속팀
2476,2014,이탈리아,MF,18,마르코 파롤로,Marco Parolo,1985.01.25,파르마 FC
2477,2014,이탈리아,MF,21,안드레아 피를로,Andrea Pirlo,1979.05.19,유벤투스 FC
2478,2014,이탈리아,MF,23,마르코 베라티,Marco Verratti,1992.11.05,파리 생제르맹 FC
2479,2014,이탈리아,FW,9,마리오 발로텔리,Mario Balotelli,1990.08.12,AC 밀란
2480,2014,이탈리아,FW,10,안토니오 카사노,Antonio Cassano,1982.07.12,파르마 FC
2481,2014,이탈리아,FW,11,알레시오 체르치,Alessio Cerci,1987.07.23,토리노 FC
2482,2014,이탈리아,FW,17,치로 임모빌레,Ciro Immobile,1990.02.20,토리노 FC
2483,2014,이탈리아,FW,22,로렌초 인시녜,Lorenzo Insigne,1991.06.04,SSC 나폴리
2484,2014,스위스,GK,1,디에고 베날리오,Diego Benaglio,1983.09.08,VfL 볼프스부르크
2485,2014,스위스,GK,12,얀 조머,Yann Sommer,1988.12.17,FC 바젤
2486,2014,스위스,GK,21,로만 뷔르키,Roman Bürki,1990.11.14,그라스호퍼 클럽 취리히
2487,2014,스위스,DF,2,슈테판 리히슈타이너,Stephan Lichtsteiner,1984.01.16,유벤투스 FC
2488,2014,스위스,DF,3,레토 치글러,Reto Ziegler,1986.01.16,US 사수올로
2489,2014,스위스,DF,4,필리페 센데로스,Philippe Senderos,1985.02.14,아스톤 빌라 FC
2490,2014,스위스,DF,5,스티브 폰베르겐,Steve von Bergen,1983.06.10,BSC 영 보이즈
2491,2014,스위스,DF,6,미하엘 랑,Michael Lang,1991.02.08,그라스호퍼 클럽 취리히
2492,2014,스위스,DF,13,리카르도 로드리게스,Ricardo Rodríguez,1992.08.25,VfL 볼프스부르크
2493,2014,스위스,DF,20,요한 주루,Johan Djourou,1987.01.18,함부르크 SV
2494,2014,스위스,DF,22,파비안 셰어,Fabian Schär,1991.12.20,FC 바젤
2495,2014,스위스,MF,7,트란퀼로 바르네타,Tranquillo Barnetta,1985.05.22,아인트라흐트 프랑크푸르트
2496,2014,스위스,MF,8,괴칸 인러,Gökhan Inler,1984.06.27,SSC 나폴리
2497,2014,스위스,MF,10,그라니트 자카,Granit Xhaka,1992.09.27,보루시아 묀헨글라트바흐
2498,2014,스위스,MF,11,발론 베라미,Valon Behrami,1985.04.19,SSC 나폴리
2499,2014,스위스,MF,14,발렌틴 슈토커,Valentin Stocker,1989.04.12,FC 바젤
2500,2014,스위스,MF,15,블레림 제마일리,Blerim Džemaili,1986.04.12,SSC 나폴리
2501,2014,스위스,MF,16,젤손 페르난지스,Gelson Fernandes,1986.09.02,SC 프라이부르크
2502,2014,스위스,MF,23,제르단 샤키리,Xherdan Shaqiri,1991.10.10,FC 바이에른 뮌헨
2503,2014,스위스,FW,9,하리스 세페로비치,Haris Seferović,1992.02.22,레알 소시에다드
2504,2014,스위스,FW,17,마리오 가브라노비치,Mario Gavranović,1989.11.24,FC 취리히
2505,2014,스위스,FW,18,아드미르 메흐메디,Admir Mehmedi,1991.03.16,SC 프라이부르크
2506,2014,스위스,FW,19,요시프 드르미치,Josip Drmić,1992.08.08,1. FC 뉘른베르크
2507,2014,에콰도르,GK,1,막시모 방게라,Máximo Banguera,1985.12.16,바르셀로나 SC
2508,2014,에콰도르,GK,12,아드리안 보네,Adrián Bone,1988.09.08,CD 엘 나시오날
2509,2014,에콰도르,GK,22,알렉산데르 도밍게스,Alexander Domínguez,1987.06.05,LDU 키토
2510,2014,에콰도르,DF,2,호르헤 구아구아,Jorge Guagua,1981.09.28,CS 에멜레크
2511,2014,에콰도르,DF,3,프릭손 에라소,Frickson Erazo,1988.05.05,CR 플라멩구
2512,2014,에콰도르,DF,4,후안 카를로스 파레데스,Juan Carlos Paredes,1987.07.08,바르셀로나 SC
2513,2014,에콰도르,DF,10,왈테르 아요비,Walter Ayoví,1979.08.11,CF 파추카
2514,2014,에콰도르,DF,18,오스카르 바귀,Óscar Bagüí,1982.12.10,CS 에멜레크
2515,2014,에콰도르,DF,21,가브리엘 아칠리에르,Gabriel Achilier,1985.03.24,CS 에멜레크
2516,2014,에콰도르,MF,5,레나토 이바라,Renato Ibarra,1991.01.20,SBV 피테서
2517,2014,에콰도르,MF,6,크리스티안 노보아,Christian Noboa,1985.04.09,FC 디나모 모스크바
2518,2014,에콰도르,MF,7,예페르손 몬테로,Jefferson Montero,1989.09.01,모나르카스 모렐리아
2519,2014,에콰도르,MF,8,에디손 멘데스,Édison Méndez,1979.03.16,인디펜디엔테 산타페
2520,2014,에콰도르,MF,9,호앙 로하스,Joao Rojas,1989.06.14,CD 크루스 아술
2521,2014,에콰도르,MF,14,오스왈도 민다[A],Oswaldo Minda,1983.07.26,CD 치바스 USA
2522,2014,에콰도르,MF,15,미카엘 아로요,Michael Arroyo,1987.04.23,CF 아틀란테
2523,2014,에콰도르,MF,16,안토니오 발렌시아,Antonio Valencia,1985.08.04,맨체스터 유나이티드 FC
2524,2014,에콰도르,MF,19,루이스 사리타마,Luis Saritama,1983.10.20,바르셀로나 SC
2525,2014,에콰도르,MF,20,피델 마르티네스,Fidel Martínez,1990.02.15,클루브 티후아나
2526,2014,에콰도르,MF,23,카를로스 그루에소,Carlos Gruezo,1995.04.19,VfB 슈투트가르트
2527,2014,에콰도르,FW,11,펠리페 카이세도,Felipe Caicedo,1988.09.05,알 자지라 클럽
2528,2014,에콰도르,FW,13,에네르 발렌시아,Enner Valencia,1989.11.04,CF 파추카
2529,2014,에콰도르,FW,17,하이메 아요비,Jaime Ayoví,1988.02.21,클루브 티후아나
2530,2014,프랑스,GK,1,위고 요리스,Hugo Lloris,1986.12.26,토트넘 홋스퍼 FC
2531,2014,프랑스,GK,16,스테판 뤼피에[A],Stéphane Ruffier,1986.09.27,AS 생테티엔
2532,2014,프랑스,GK,23,미카엘 랑드로,Mickaël Landreau,1979.05.14,SC 바스티아
2533,2014,프랑스,DF,2,마티유 드뷔시,Mathieu Debuchy,1985.07.28,뉴캐슬 유나이티드 FC
2534,2014,프랑스,DF,3,파트리스 에브라,Patrice Evra,1981.05.15,맨체스터 유나이티드 FC
2535,2014,프랑스,DF,4,라파엘 바란,Raphaël Varane,1993.04.25,레알 마드리드 CF
2536,2014,프랑스,DF,5,마마두 사코,Mamadou Sakho,1990.02.13,리버풀 FC
2537,2014,프랑스,DF,13,엘리아큄 망갈라,Eliaquim Mangala,1991.02.13,FC 포르투
2538,2014,프랑스,DF,15,바카리 사냐,Bacary Sagna,1983.02.14,아스날 FC
2539,2014,프랑스,DF,17,뤼카 디뉴,Lucas Digne,1993.07.20,파리 생제르맹 FC
2540,2014,프랑스,DF,21,로랑 코시엘니,Laurent Koscielny,1985.09.10,아스날 FC
2541,2014,프랑스,MF,6,요앙 카바예,Yohan Cabaye,1986.01.14,파리 생제르맹 FC
2542,2014,프랑스,MF,7,레미 카벨라[A],Rémy Cabella,1990.03.08,몽펠리에 HSC
2543,2014,프랑스,MF,8,마티유 발부에나,Mathieu Valbuena,1984.09.28,올랭피크 드 마르세유
2544,2014,프랑스,MF,12,리오 마부바,Rio Mavuba,1984.03.08,LOSC 릴
2545,2014,프랑스,MF,14,블레즈 마튀이디,Blaise Matuidi,1987.04.09,파리 생제르맹 FC
2546,2014,프랑스,MF,18,무사 시소코,Moussa Sissoko,1989.08.16,뉴캐슬 유나이티드 FC
2547,2014,프랑스,MF,19,폴 포그바,Paul Pogba,1993.03.15,유벤투스 FC
2548,2014,프랑스,MF,22,모르간 슈네데를랭[A],Morgan Schneiderlin,1989.11.08,사우스햄튼 FC
2549,2014,프랑스,FW,9,올리비에 지루,Olivier Giroud,1986.09.30,아스날 FC
2550,2014,프랑스,FW,10,카림 벤제마,Karim Benzema,1987.12.19,레알 마드리드 CF
2551,2014,프랑스,FW,11,앙투안 그리즈만,Antoine Griezmann,1991.03.21,레알 소시에다드
2552,2014,프랑스,FW,20,로익 레미,Loïc Rémy,1987.01.02,뉴캐슬 유나이티드 FC
2553,2014,온두라스,GK,1,루이스 로페스,Luis López,1993.09.13,레알 에스파냐
2554,2014,온두라스,GK,18,노엘 바야다레스,Noel Valladares,1977.05.03,CD 올림피아
2555,2014,온두라스,GK,22,도니스 에스코베르,Donis Escober,1980.02.03,CD 올림피아
2556,2014,온두라스,DF,2,오스만 차베스,Osman Chávez,1984.07.29,칭다오 중넝
2557,2014,온두라스,DF,3,마이노르 피게로아,Maynor Figueroa,1983.05.02,헐 시티 AFC
2558,2014,온두라스,DF,4,후안 파블로 몬테스,Juan Pablo Montes,1985.10.26,CD 모타구아
2559,2014,온두라스,DF,5,빅토르 베르날데스,Víctor Bernárdez,1982.05.24,산호세 어스퀘이크스
2560,2014,온두라스,DF,6,후안 카를로스 가르시아,Juan Carlos García,1988.03.08,위건 애슬레틱 FC
2561,2014,온두라스,DF,7,에밀리오 이사기레,Emilio Izaguirre,1986.05.10,셀틱 FC
2562,2014,온두라스,DF,21,브라얀 베켈레스,Brayan Beckeles,1985.11.28,CD 올림피아
2563,2014,온두라스,MF,8,윌슨 팔라시오스,Wilson Palacios,1984.07.29,스토크 시티 FC
2564,2014,온두라스,MF,10,마리오 마르티네스,Mario Martínez,1989.07.30,레알 에스파냐
2565,2014,온두라스,MF,12,에데르 델가도[A],Edder Delgado,1986.11.20,레알 에스파냐
2566,2014,온두라스,MF,14,보니에크 가르시아,Boniek García,1984.09.04,휴스턴 다이너모
2567,2014,온두라스,MF,15,로헤르 에스피노사,Roger Espinoza,1986.10.25,위건 애슬레틱 FC
2568,2014,온두라스,MF,17,안디 나하르,Andy Najar,1993.03.16,RSC 안데를레흐트
2569,2014,온두라스,MF,19,루이스 가리도,Luis Garrido,1990.11.05,CD 올림피아
2570,2014,온두라스,MF,20,호르헤 클라로스,Jorge Claros,1986.01.08,CD 모타구아
2571,2014,온두라스,MF,23,마르빈 차베스,Marvin Chávez,1983.11.03,치바스 USA
2572,2014,온두라스,FW,9,제리 팔라시오스,Jerry Palacios,1981.11.01,LD 알라후엘렌세
2573,2014,온두라스,FW,11,제리 벵트손,Jerry Bengtson,1987.04.08,뉴잉글랜드 레볼루션
2574,2014,온두라스,FW,13,카를로 코스틀리,Carlo Costly,1982.07.18,레알 에스파냐
2575,2014,온두라스,FW,16,로니 마르티네스,Rony Martínez,1987.10.16,CD 레알 소시에다드
2576,2014,아르헨티나,GK,1,세르히오 로메로,Sergio Romero,1987.02.22,AS 모나코 FC
2577,2014,아르헨티나,GK,12,아구스틴 오리온,Agustín Orión,1981.07.26,CA 보카 주니어스
2578,2014,아르헨티나,GK,21,마리아노 안두하르,Mariano Andújar,1983.07.30,칼초 카타니아
2579,2014,아르헨티나,DF,2,에세키엘 가라이,Ezequiel Garay,1986.10.10,SL 벤피카
2580,2014,아르헨티나,DF,3,우고 캄파냐로,Hugo Campagnaro,1980.06.27,FC 인테르나치오날레 밀라노
2581,2014,아르헨티나,DF,4,파블로 사발레타,Pablo Zabaleta,1985.01.16,맨체스터 시티 FC
2582,2014,아르헨티나,DF,15,마르틴 데미첼리스,Martín Demichelis,1980.12.20,맨체스터 시티 FC
2583,2014,아르헨티나,DF,16,마르코스 로호,Marcos Rojo,1990.03.20,스포르팅 CP
2584,2014,아르헨티나,DF,17,페데리코 페르난데스,Federico Fernández,1989.02.21,SSC 나폴리
2585,2014,아르헨티나,DF,23,호세 마리아 바산타,José María Basanta,1984.04.03,CF 몬테레이
2586,2014,아르헨티나,MF,5,페르난도 가고,Fernando Gago,1986.04.10,CA 보카 주니어스
2587,2014,아르헨티나,MF,6,루카스 빌리아,Lucas Biglia,1986.01.30,SS 라치오
2588,2014,아르헨티나,MF,7,앙헬 디 마리아,Ángel Di María,1988.02.14,레알 마드리드 CF
2589,2014,아르헨티나,MF,8,엔소 페레스,Enzo Pérez,1986.02.22,SL 벤피카
2590,2014,아르헨티나,MF,11,막시 로드리게스,Maxi Rodríguez,1981.01.02,CA 뉴웰스 올드 보이스
2591,2014,아르헨티나,MF,13,아우구스토 페르난데스,Augusto Fernández,1986.04.10,RC 셀타 데 비고
2592,2014,아르헨티나,MF,14,하비에르 마스체라노,Javier Mascherano,1984.06.08,FC 바르셀로나
2593,2014,아르헨티나,MF,19,리키 알바레스,Ricky Álvarez,1988.04.12,FC 인테르나치오날레 밀라노
2594,2014,아르헨티나,FW,9,곤살로 이과인,Gonzalo Higuaín,1987.12.10,SSC 나폴리
2595,2014,아르헨티나,FW,10,리오넬 메시,Lionel Messi,1987.06.24,FC 바르셀로나
2596,2014,아르헨티나,FW,18,로드리고 팔라시오,Rodrigo Palacio,1982.02.05,FC 인테르나치오날레 밀라노
2597,2014,아르헨티나,FW,20,세르히오 아구에로,Sergio Agüero,1988.06.02,맨체스터 시티 FC
2598,2014,아르헨티나,FW,22,에세키엘 라베시,Ezequiel Lavezzi,1985.05.03,파리 생제르맹 FC
2599,2014,헤르체고비나,GK,1,아스미르 베고비치,Asmir Begović,1987.06.20,스토크 시티 FC
2600,2014,헤르체고비나,GK,12,야스민 페이지치,Jasmin Fejzić,1986.05.15,VfR 알렌
2601,2014,헤르체고비나,GK,22,아스미르 아브두키치,Asmir Avdukić,1981.05.13,FK 보라츠 바냐루카
2602,2014,헤르체고비나,DF,2,아브디야 브르사예비치,Avdija Vršajević,1986.03.06,HNK 하이두크 스플리트
2603,2014,헤르체고비나,DF,3,에르민 비차크치치,Ermin Bičakčić,1990.01.24,아인트라흐트 브라운슈바이크
2604,2014,헤르체고비나,DF,4,에미르 스파히치,Emir Spahić,1980.08.18,바이어 04 레버쿠젠
2605,2014,헤르체고비나,DF,5,세아드 콜라시나츠,Sead Kolašinac,1993.06.20,FC 샬케 04
2606,2014,헤르체고비나,DF,6,오그녠 브라녜시,Ognjen Vranješ,1989.10.24,엘라지그스포르
2607,2014,헤르체고비나,DF,7,무하메드 베시치,Muhamed Bešić,1992.09.10,페렌츠바로시 TC
2608,2014,헤르체고비나,DF,13,멘수르 무이자,Mensur Mujdža,1984.03.28,SC 프라이부르크
2609,2014,헤르체고비나,DF,15,토니 슈니치,Toni Šunjić,1988.12.15,FC 조랴 루한스크
2610,2014,헤르체고비나,MF,8,미랄렘 퍄니치,Miralem Pjanić,1990.04.02,AS 로마
2611,2014,헤르체고비나,MF,10,즈베즈단 미시모비치,Zvjezdan Misimović,1982.06.05,구이저우 런허
2612,2014,헤르체고비나,MF,14,티노스벤 수시치,Tino-Sven Sušić,1992.02.13,HNK 하이두크 스플리트
2613,2014,헤르체고비나,MF,16,세냐드 룰리치,Senad Lulić,1986.01.18,SS 라치오
2614,2014,헤르체고비나,MF,17,세니야드 이브리치치,Senijad Ibričić,1985.09.26,카이세리 에르지예스포르
2615,2014,헤르체고비나,MF,18,하리스 메두냐닌,Haris Medunjanin,1985.03.08,가지안테프스포르
2616,2014,헤르체고비나,MF,20,이제트 하이로비치,Izet Hajrović,1991.08.04,갈라타사라이 SK
2617,2014,헤르체고비나,MF,21,아넬 하지치,Anel Hadžić,1989.08.16,SK 슈투름 그라츠
2618,2014,헤르체고비나,MF,23,세야드 살리호비치,Sejad Salihović,1984.10.08,TSG 1899 호펜하임
2619,2014,헤르체고비나,FW,9,베다드 이비세비치,Vedad Ibišević,1984.08.06,VfB 슈투트가르트
2620,2014,헤르체고비나,FW,11,에딘 제코,Edin Džeko,1986.03.17,맨체스터 시티 FC
2621,2014,헤르체고비나,FW,19,에딘 비슈차,Edin Višća,1990.02.17,이스탄불 바샥셰히르 FK
2622,2014,이란,GK,1,라만 아마디,Rahman Ahmadi,1980.07.30,세파한 이스파한 FC
2623,2014,이란,GK,12,알리레자 하기기,Alireza Haghighi,1988.05.02,SC 코빌량
2624,2014,이란,GK,22,다니엘 다바리,Daniel Davari,1988.01.06,그라스호퍼 클럽 취리히
2625,2014,이란,DF,2,호스로 헤이다리,Khosro Heydari,1983.09.14,에스테그랄 테헤란 FC
2626,2014,이란,DF,4,잘랄 호세이니,Jalal Hosseini,1982.02.03,페르세폴리스 FC
2627,2014,이란,DF,5,아미르 호세인 사데기,Amir Hossein Sadeghi,1981.09.06,에스테그랄 테헤란 FC
2628,2014,이란,DF,13,호세인 마히니,Hossein Mahini,1986.09.16,페르세폴리스 FC
2629,2014,이란,DF,15,페즈만 몬타제리,Pejman Montazeri,1983.09.06,움살랄 SC
2630,2014,이란,DF,17,아마드 알레네메흐,Ahmad Alenemeh,1982.10.10,나프트 테헤란 FC
2631,2014,이란,DF,19,하솀 베이크자데,Hashem Beikzadeh,1984.01.22,에스테그랄 테헤란 FC
2632,2014,이란,DF,20,스티븐 베이타슈르,Steven Beitashour,1987.02.01,밴쿠버 화이트캡스 FC
2633,2014,이란,DF,23,메르다드 풀라디,Mehrdad Pooladi,1987.02.26,페르세폴리스 FC
2634,2014,이란,MF,3,에산 하지사피,Ehsan Hajsafi,1990.02.25,세파한 이스파한 FC
2635,2014,이란,MF,6,자바드 네쿠남,Javad Nekounam,1980.10.07,쿠웨이트 SC
2636,2014,이란,MF,7,마수드 쇼자에이,Masoud Shojaei,1984.06.09,UD 라스팔마스
2637,2014,이란,MF,8,레자 하기기,Reza Haghighi,1989.02.01,페르세폴리스 FC
2638,2014,이란,MF,11,가솀 하다디파르,Ghasem Haddadifar,1983.07.12,조브 아한 이스파한 FC
2639,2014,이란,MF,14,안드라니크 테이무리안,Andranik Teymourian,1983.03.06,에스테그랄 테헤란 FC
2640,2014,이란,MF,18,바흐티아르 라흐마니,Bakhtiar Rahmani,1991.09.23,풀라드 FC
2641,2014,이란,MF,21,아슈칸 데자가,Ashkan Dejagah,1986.07.05,풀럼 FC
2642,2014,이란,FW,9,알리레자 자한바크슈,Alireza Jahanbakhsh,1993.08.11,NEC 네이메헌
2643,2014,이란,FW,10,카림 안사리파드,Karim Ansarifard,1990.04.03,트락토르 사지 FC
2644,2014,이란,FW,16,레자 구차네자드,Reza Ghoochannejhad,1987.09.20,찰턴 애슬레틱 FC
2645,2014,나이지리아,GK,1,빈센트 엔예아마,Vincent Enyeama,1982.08.29,LOSC 릴
2646,2014,나이지리아,GK,16,오스틴 에지데,Austin Ejide,1984.04.08,하포엘 베르셰바 FC
2647,2014,나이지리아,GK,21,치고지에 아그빔,Chigozie Agbim,1984.11.28,곰베 유나이티드 FC
2648,2014,나이지리아,DF,2,조셉 요보,Joseph Yobo,1980.09.06,노리치 시티 FC
2649,2014,나이지리아,DF,5,에페 암브로스,Efe Ambrose,1988.10.18,셀틱 FC
2650,2014,나이지리아,DF,6,아주부이케 에구에퀘,Azubuike Egwuekwe,1989.07.16,와리 울브즈 FC
2651,2014,나이지리아,DF,12,쿤레 오둔라미,Kunle Odunlami,1991.04.30,선샤인 스타즈 FC
2652,2014,나이지리아,DF,13,주원 오샤니와,Juwon Oshaniwa,1990.09.14,FC 아슈도드
2653,2014,나이지리아,DF,14,고드프리 오보아보나,Godfrey Oboabona,1990.08.16,차이쿠르 리제스포르
2654,2014,나이지리아,DF,22,케네스 오메루오,Kenneth Omeruo,1993.10.17,미들즈브러 FC
2655,2014,나이지리아,MF,3,에지케 우조에니[A],Ejike Uzoenyi,1988.03.23,에누구 레인저스
2656,2014,나이지리아,MF,4,루벤 가브리엘,Reuben Gabriel,1990.09.25,바슬란트베베런
2657,2014,나이지리아,MF,10,존 오비 미켈,John Obi Mikel,1987.04.22,첼시 FC
2658,2014,나이지리아,MF,11,빅터 모지스,Victor Moses,1990.12.12,리버풀 FC
2659,2014,나이지리아,MF,15,라몬 아지즈,Ramon Azeez,1992.12.12,UD 알메리아
2660,2014,나이지리아,MF,17,오게니 오나지,Ogenyi Onazi,1992.12.25,SS 라치오
2661,2014,나이지리아,MF,18,마이클 바바툰데,Michael Babatunde,1992.12.24,FC 볼린 루츠크
2662,2014,나이지리아,FW,7,아메드 무사,Ahmed Musa,1992.10.14,PFC CSKA 모스크바
2663,2014,나이지리아,FW,8,피터 오뎀윙기,Peter Odemwingie,1981.07.15,스토크 시티 FC
2664,2014,나이지리아,FW,9,에마누엘 에메니케,Emmanuel Emenike,1987.05.10,페네르바흐체 SK
2665,2014,나이지리아,FW,19,우체 은워포,Uche Nwofor,1991.09.17,SC 헤이렌베인
2666,2014,나이지리아,FW,20,마이클 우체보,Michael Uchebo,1990.02.02,세르클러 브뤼허 KSV
2667,2014,나이지리아,FW,23,숄라 아메오비,Shola Ameobi,1981.10.12,뉴캐슬 유나이티드 FC
2668,2014,독일,GK,1,마누엘 노이어,Manuel Neuer,1986.03.27,FC 바이에른 뮌헨
2669,2014,독일,GK,12,론로베르트 칠러,Ron-Robert Zieler,1989.02.12,하노버 96
2670,2014,독일,GK,22,로만 바이덴펠러,Roman Weidenfeller,1980.08.06,보루시아 도르트문트
2671,2014,독일,DF,2,케빈 그로스크로이츠,Kevin Großkreutz,1988.07.19,보루시아 도르트문트
2672,2014,독일,DF,3,마티아스 긴터,Matthias Ginter,1994.01.19,SC 프라이부르크
2673,2014,독일,DF,4,베네딕트 회베데스,Benedikt Höwedes,1988.02.29,FC 샬케 04
2674,2014,독일,DF,5,마츠 후멜스,Mats Hummels,1988.12.16,보루시아 도르트문트
2675,2014,독일,DF,15,에리크 두름,Erik Durm,1992.05.12,보루시아 도르트문트
2676,2014,독일,DF,16,필립 람,Philipp Lahm,1983.11.11,FC 바이에른 뮌헨
