,year,home_team,away_team,home_rate
7916,2010,South Africa,Chad,1.0
7917,2010,South Africa,Chile,0.0
7918,2010,South Africa,Congo,0.0
7919,2010,South Africa,Eswatini,1.0
7920,2010,South Africa,Ghana,1.0
7921,2010,South Africa,Guinea,0.0
7922,2010,South Africa,Jamaica,0.0
7923,2010,South Africa,Japan,0.0
7924,2010,South Africa,Madagascar,1.0
7925,2010,South Africa,Malawi,1.0
7926,2010,South Africa,Mexico,0.0
7927,2010,South Africa,Mozambique,0.6666666666666666
7928,2010,South Africa,Namibia,1.0
7929,2010,South Africa,Norway,1.0
7930,2010,South Africa,Paraguay,1.0
7931,2010,South Africa,Poland,1.0
7932,2010,South Africa,Serbia,0.0
7933,2010,South Africa,United States,0.0
7934,2010,South Africa,Uruguay,0.0
7935,2010,South Africa,Zambia,0.5
7936,2010,South Africa,Zimbabwe,1.0
7937,2010,South Korea,Angola,1.0
7938,2010,South Korea,Australia,1.0
7939,2010,South Korea,Bosnia and Herzegovina,1.0
7940,2010,South Korea,Chile,0.0
7941,2010,South Korea,Ghana,0.0
7942,2010,South Korea,Greece,1.0
7943,2010,South Korea,Iran,0.0
7944,2010,South Korea,Iraq,1.0
7945,2010,South Korea,Japan,0.0
7946,2010,South Korea,Jordan,1.0
7947,2010,South Korea,Netherlands,0.0
7948,2010,South Korea,North Korea,0.0
7949,2010,South Korea,Paraguay,1.0
7950,2010,South Korea,Saudi Arabia,0.0
7951,2010,South Korea,Senegal,0.5
7952,2010,South Korea,Serbia,0.0
7953,2010,South Korea,Syria,0.0
7954,2010,South Korea,Taiwan,1.0
7955,2010,South Korea,Uruguay,0.0
7956,2010,South Korea,Uzbekistan,1.0
7957,2010,Spain,Argentina,1.0
7958,2010,Spain,Chile,1.0
7959,2010,Spain,Croatia,1.0
7960,2010,Spain,Denmark,1.0
7961,2010,Spain,Egypt,1.0
7962,2010,Spain,England,1.0
7963,2010,Spain,France,1.0
7964,2010,Spain,Honduras,1.0
7965,2010,Spain,Iceland,1.0
7966,2010,Spain,Italy,0.5
7967,2010,Spain,Ivory Coast,1.0
7968,2010,Spain,Latvia,1.0
7969,2010,Spain,Liechtenstein,1.0
7970,2010,Spain,Northern Ireland,1.0
7971,2010,Spain,Peru,1.0
7972,2010,Spain,Portugal,1.0
7973,2010,Spain,Romania,0.0
7974,2010,Spain,Russia,0.5
7975,2010,Spain,Sweden,1.0
7976,2010,Spain,Switzerland,0.0
7977,2010,Spain,United States,1.0
7978,2010,Sri Lanka,Afghanistan,0.0
7979,2010,Sri Lanka,Bangladesh,1.0
7980,2010,Sri Lanka,Bhutan,1.0
7981,2010,Sri Lanka,Brunei,1.0
7982,2010,Sri Lanka,Guam,1.0
7983,2010,Sri Lanka,Maldives,0.0
7984,2010,Sri Lanka,Myanmar,0.0
7985,2010,Sri Lanka,Nepal,0.0
7986,2010,Sri Lanka,Pakistan,0.5
7987,2010,Sri Lanka,Taiwan,1.0
7988,2010,Sri Lanka,Tajikistan,0.0
7989,2010,Sudan,Egypt,1.0
7990,2010,Sudan,Eritrea,1.0
7991,2010,Sudan,Kenya,0.0
7992,2010,Sudan,Liberia,0.0
7993,2010,Sudan,Libya,1.0
7994,2010,Sudan,Mauritius,1.0
7995,2010,Sudan,Rwanda,0.0
7996,2010,Sudan,Seychelles,1.0
7997,2010,Sudan,Tunisia,1.0
7998,2010,Sudan,Uganda,0.0
7999,2010,Sudan,Zambia,0.5
8000,2010,Sudan,Zanzibar,0.0
8001,2010,Suriname,Curaçao,0.0
8002,2010,Suriname,French Guiana,1.0
8003,2010,Sweden,Chile,0.0
8004,2010,Sweden,Denmark,0.0
8005,2010,Sweden,Finland,0.5
8006,2010,Sweden,France,0.0
8007,2010,Sweden,Iceland,1.0
8008,2010,Sweden,Latvia,1.0
8009,2010,Sweden,Liechtenstein,1.0
8010,2010,Sweden,Northern Ireland,0.0
8011,2010,Sweden,Slovenia,1.0
8012,2010,Sweden,Spain,0.5
8013,2010,Sweden,Ukraine,0.0
8014,2010,Sweden,United States,1.0
8015,2010,Switzerland,Argentina,0.0
8016,2010,Switzerland,Austria,1.0
8017,2010,Switzerland,Brazil,0.0
8018,2010,Switzerland,Bulgaria,0.0
8019,2010,Switzerland,Chile,1.0
8020,2010,Switzerland,China PR,1.0
8021,2010,Switzerland,Costa Rica,1.0
8022,2010,Switzerland,Cyprus,1.0
8023,2010,Switzerland,Czech Republic,0.0
8024,2010,Switzerland,Finland,1.0
8025,2010,Switzerland,Germany,0.0
8026,2010,Switzerland,Honduras,0.0
8027,2010,Switzerland,Italy,0.0
8028,2010,Switzerland,Ivory Coast,0.0
8029,2010,Switzerland,Japan,0.0
8030,2010,Switzerland,Liechtenstein,1.0
8031,2010,Switzerland,Netherlands,1.0
8032,2010,Switzerland,Nigeria,0.0
8033,2010,Switzerland,Norway,0.0
8034,2010,Switzerland,Portugal,1.0
8035,2010,Switzerland,Slovakia,1.0
8036,2010,Switzerland,Turkey,0.0
8037,2010,Switzerland,United States,0.0
8038,2010,Switzerland,Venezuela,1.0
8039,2010,Syria,China PR,1.0
8040,2010,Syria,Iraq,0.25
8041,2010,Syria,Jordan,0.0
8042,2010,Syria,Libya,1.0
8043,2010,Syria,Oman,1.0
8044,2010,Syria,Palestine,1.0
8045,2010,Syria,Qatar,0.0
8046,2010,Syria,South Korea,0.0
8047,2010,Syria,Taiwan,1.0
8048,2010,Syria,Turkmenistan,1.0
8049,2010,Syria,Vietnam,0.0
8050,2010,Tahiti,Fiji,0.0
8051,2010,Tahiti,New Caledonia,0.0
8052,2010,Taiwan,Guam,1.0
8053,2010,Taiwan,Sri Lanka,0.0
8054,2010,Tajikistan,Azerbaijan,0.0
8055,2010,Tajikistan,Bhutan,1.0
8056,2010,Tajikistan,Brunei,1.0
8057,2010,Tajikistan,Kyrgyzstan,0.5
8058,2010,Tajikistan,Macau,1.0
8059,2010,Tanzania,Angola,0.0
8060,2010,Tanzania,Burkina Faso,1.0
8061,2010,Tanzania,Burundi,0.6666666666666666
8062,2010,Tanzania,DR Congo,0.5
8063,2010,Tanzania,Djibouti,1.0
8064,2010,Tanzania,Eritrea,1.0
8065,2010,Tanzania,Ghana,0.0
8066,2010,Tanzania,Kenya,0.5
8067,2010,Tanzania,Malawi,0.0
8068,2010,Tanzania,Mozambique,0.5
8069,2010,Tanzania,New Zealand,1.0
8070,2010,Tanzania,Rwanda,0.3333333333333333
8071,2010,Tanzania,Senegal,0.0
8072,2010,Tanzania,Somalia,1.0
8073,2010,Tanzania,Sudan,0.0
8074,2010,Tanzania,Uganda,1.0
8075,2010,Tanzania,Zambia,0.5
8076,2010,Tanzania,Zanzibar,0.6666666666666666
8077,2010,Tanzania,Zimbabwe,0.0
8078,2010,Thailand,Australia,0.0
8079,2010,Thailand,China PR,1.0
8080,2010,Thailand,Iran,0.0
8081,2010,Thailand,Iraq,0.6666666666666666
8082,2010,Thailand,Jordan,0.0
8083,2010,Thailand,Laos,1.0
8084,2010,Thailand,Malaysia,1.0
8085,2010,Thailand,Myanmar,0.0
8086,2010,Thailand,Nepal,1.0
8087,2010,Thailand,Netherlands,0.0
8088,2010,Thailand,New Zealand,1.0
8089,2010,Thailand,Oman,1.0
8090,2010,Thailand,Philippines,1.0
8091,2010,Thailand,Qatar,0.5
8092,2010,Thailand,Singapore,0.0
8093,2010,Thailand,Syria,0.0
8094,2010,Thailand,United Arab Emirates,0.0
8095,2010,Thailand,Vietnam,0.3333333333333333
8096,2010,Thailand,Zimbabwe,1.0
8097,2010,Timor-Leste,Brunei,0.0
8098,2010,Togo,Angola,0.0
8099,2010,Togo,Benin,1.0
8100,2010,Togo,Cameroon,0.0
8101,2010,Togo,DR Congo,0.0
8102,2010,Togo,Guinea,0.0
8103,2010,Togo,Mali,0.0
8104,2010,Togo,Niger,0.0
8105,2010,Togo,Rwanda,1.0
8106,2010,Togo,Sierra Leone,1.0
8107,2010,Togo,Zambia,1.0
8108,2010,Tonga,American Samoa,1.0
8109,2010,Tonga,Cook Islands,0.0
8110,2010,Tonga,Vanuatu,0.0
8111,2010,Trinidad and Tobago,Barbados,1.0
8112,2010,Trinidad and Tobago,Curaçao,1.0
8113,2010,Trinidad and Tobago,Dominican Republic,1.0
8114,2010,Trinidad and Tobago,El Salvador,1.0
8115,2010,Trinidad and Tobago,England,0.0
8116,2010,Trinidad and Tobago,Grenada,1.0
8117,2010,Trinidad and Tobago,Guadeloupe,0.0
8118,2010,Trinidad and Tobago,Guatemala,0.0
8119,2010,Trinidad and Tobago,Guyana,1.0
8120,2010,Trinidad and Tobago,Haiti,1.0
8121,2010,Trinidad and Tobago,Jamaica,0.0
8122,2010,Trinidad and Tobago,Panama,1.0
8123,2010,Trinidad and Tobago,Peru,0.0
8124,2010,Tunisia,Angola,0.0
8125,2010,Tunisia,Belarus,1.0
8126,2010,Tunisia,Cameroon,0.0
8127,2010,Tunisia,Ghana,1.0
8128,2010,Tunisia,Guinea,0.0
8129,2010,Tunisia,Ivory Coast,0.0
8130,2010,Tunisia,Libya,1.0
8131,2010,Tunisia,Mali,0.0
8132,2010,Tunisia,Mauritius,1.0
8133,2010,Tunisia,Namibia,1.0
8134,2010,Tunisia,Netherlands,0.0
8135,2010,Tunisia,Saudi Arabia,0.0
8136,2010,Tunisia,Senegal,0.0
8137,2010,Tunisia,Serbia,0.0
8138,2010,Tunisia,Seychelles,1.0
8139,2010,Tunisia,South Africa,1.0
8140,2010,Tunisia,Sudan,1.0
8141,2010,Tunisia,Uruguay,0.0
8142,2010,Tunisia,Zambia,0.6666666666666666
8143,2010,Turkey,Azerbaijan,1.0
8144,2010,Turkey,Bosnia and Herzegovina,1.0
8145,2010,Turkey,Brazil,0.0
8146,2010,Turkey,Chile,1.0
8147,2010,Turkey,Czech Republic,0.5
8148,2010,Turkey,Estonia,0.0
8149,2010,Turkey,Ghana,0.0
8150,2010,Turkey,Greece,0.0
8151,2010,Turkey,Hungary,1.0
8152,2010,Turkey,Ivory Coast,0.0
8153,2010,Turkey,Malta,1.0
8154,2010,Turkey,Moldova,1.0
8155,2010,Turkey,North Macedonia,0.0
8156,2010,Turkey,Norway,0.0
8157,2010,Turkey,Slovakia,1.0
8158,2010,Turkey,Sweden,0.0
8159,2010,Turkey,Uruguay,0.0
8160,2010,Turkmenistan,Philippines,1.0
8161,2010,Turkmenistan,Tajikistan,0.0
8162,2010,Tuvalu,New Caledonia,0.0
8163,2010,Tuvalu,Tahiti,0.0
8164,2010,Uganda,Botswana,0.0
8165,2010,Uganda,Burkina Faso,0.0
8166,2010,Uganda,Burundi,1.0
8167,2010,Uganda,Djibouti,1.0
8168,2010,Uganda,Kenya,0.5
8169,2010,Uganda,Lesotho,1.0
8170,2010,Uganda,Libya,0.0
8171,2010,Uganda,Malawi,0.5
8172,2010,Uganda,Niger,1.0
8173,2010,Uganda,Nigeria,1.0
8174,2010,Uganda,Rwanda,0.6666666666666666
8175,2010,Uganda,Somalia,1.0
8176,2010,Uganda,Sudan,0.0
8177,2010,Uganda,Tanzania,0.6666666666666666
8178,2010,Uganda,Zanzibar,0.0
8179,2010,Ukraine,Azerbaijan,1.0
8180,2010,Ukraine,Costa Rica,1.0
8181,2010,Ukraine,Faroe Islands,1.0
8182,2010,Ukraine,France,0.0
8183,2010,Ukraine,Georgia,1.0
8184,2010,Ukraine,Italy,0.0
8185,2010,Ukraine,Libya,1.0
8186,2010,Ukraine,Lithuania,1.0
8187,2010,Ukraine,Norway,1.0
8188,2010,Ukraine,Poland,1.0
8189,2010,Ukraine,Scotland,1.0
8190,2010,Ukraine,Serbia,1.0
8191,2010,Ukraine,Turkey,0.0
8192,2010,Ukraine,Uzbekistan,1.0
8193,2010,United Arab Emirates,Bahrain,0.0
8194,2010,United Arab Emirates,China PR,0.0
8195,2010,United Arab Emirates,Czech Republic,0.0
8196,2010,United Arab Emirates,Germany,0.0
8197,2010,United Arab Emirates,Iraq,0.0
8198,2010,United Arab Emirates,Japan,0.0
8199,2010,United Arab Emirates,Jordan,0.5
8200,2010,United Arab Emirates,Kuwait,0.0
8201,2010,United Arab Emirates,Lebanon,0.0
8202,2010,United Arab Emirates,North Korea,1.0
8203,2010,United Arab Emirates,Oman,1.0
8204,2010,United Arab Emirates,Pakistan,1.0
8205,2010,United Arab Emirates,Palestine,0.0
8206,2010,United Arab Emirates,Poland,0.0
8207,2010,United Arab Emirates,Saudi Arabia,0.0
8208,2010,United Arab Emirates,Slovakia,0.0
8209,2010,United Arab Emirates,South Korea,1.0
8210,2010,United Arab Emirates,Syria,1.0
8211,2010,United Arab Emirates,Togo,0.0
8212,2010,United Arab Emirates,Tunisia,0.0
8213,2010,United Arab Emirates,Uzbekistan,0.0
8214,2010,United States,Algeria,1.0
8215,2010,United States,Argentina,0.0
8216,2010,United States,Brazil,0.0
8217,2010,United States,Canada,0.5
8218,2010,United States,China PR,1.0
8219,2010,United States,Ecuador,1.0
8220,2010,United States,El Salvador,1.0
8221,2010,United States,Ghana,0.0
8222,2010,United States,Grenada,1.0
8223,2010,United States,Guatemala,0.6666666666666666
8224,2010,United States,Haiti,0.0
8225,2010,United States,Honduras,1.0
8226,2010,United States,Jamaica,0.0
8227,2010,United States,Japan,1.0
8228,2010,United States,Latvia,1.0
8229,2010,United States,Mexico,0.5
8230,2010,United States,Morocco,0.0
8231,2010,United States,Norway,1.0
8232,2010,United States,Panama,1.0
8233,2010,United States,Paraguay,0.0
8234,2010,United States,Sweden,1.0
8235,2010,United States,Trinidad and Tobago,1.0
8236,2010,United States,Venezuela,1.0
8237,2010,Uruguay,Brazil,0.0
8238,2010,Uruguay,Colombia,0.0
8239,2010,Uruguay,France,0.0
8240,2010,Uruguay,Germany,0.0
8241,2010,Uruguay,Ghana,0.0
8242,2010,Uruguay,Netherlands,0.0
8243,2010,Uruguay,Peru,0.0
8244,2010,Uruguay,South Korea,1.0
8245,2010,Uruguay,Venezuela,1.0
8246,2010,Uzbekistan,Azerbaijan,0.0
8247,2010,Uzbekistan,Bangladesh,1.0
8248,2010,Uzbekistan,Bosnia and Herzegovina,0.0
8249,2010,Uzbekistan,China PR,1.0
8250,2010,Uzbekistan,Estonia,0.0
8251,2010,Uzbekistan,Hong Kong,0.0
8252,2010,Uzbekistan,Iran,0.0
8253,2010,Uzbekistan,Jordan,1.0
8254,2010,Uzbekistan,Malaysia,1.0
8255,2010,Uzbekistan,North Korea,0.0
8256,2010,Uzbekistan,Qatar,1.0
8257,2010,Vanuatu,Fiji,1.0
8258,2010,Vanuatu,New Caledonia,0.0
8259,2010,Vanuatu,New Zealand,0.0
8260,2010,Vanuatu,Solomon Islands,0.0
8261,2010,Venezuela,Angola,0.0
8262,2010,Venezuela,Basque Country,0.0
8263,2010,Venezuela,Bolivia,0.0
8264,2010,Venezuela,Canada,0.0
8265,2010,Venezuela,Chile,0.0
8266,2010,Venezuela,Colombia,0.0
8267,2010,Venezuela,Costa Rica,0.0
8268,2010,Venezuela,Cuba,1.0
8269,2010,Venezuela,El Salvador,1.0
8270,2010,Venezuela,Guatemala,1.0
8271,2010,Venezuela,Haiti,0.5
8272,2010,Venezuela,Honduras,0.3333333333333333
8273,2010,Venezuela,New Zealand,1.0
8274,2010,Venezuela,Panama,0.0
8275,2010,Venezuela,Paraguay,1.0
8276,2010,Venezuela,Peru,1.0
8277,2010,Venezuela,Sweden,1.0
8278,2010,Venezuela,Syria,1.0
8279,2010,Venezuela,Uruguay,0.3333333333333333
8280,2010,Vietnam,Bahrain,1.0
8281,2010,Vietnam,Indonesia,0.0
8282,2010,Vietnam,Jamaica,1.0
8283,2010,Vietnam,Japan,0.0
8284,2010,Vietnam,Laos,1.0
8285,2010,Vietnam,Lebanon,1.0
8286,2010,Vietnam,Myanmar,0.0
8287,2010,Vietnam,Qatar,0.0
8288,2010,Vietnam,Singapore,0.0
8289,2010,Vietnam,Syria,0.0
8290,2010,Vietnam,Thailand,0.0
8291,2010,Vietnam,Turkmenistan,1.0
8292,2010,Vietnam,United Arab Emirates,1.0
8293,2010,Wales,Brazil,0.0
8294,2010,Wales,Bulgaria,0.0
8295,2010,Wales,Cyprus,1.0
8296,2010,Wales,Czech Republic,0.0
8297,2010,Wales,Estonia,1.0
8298,2010,Wales,Georgia,0.0
8299,2010,Wales,Germany,0.0
8300,2010,Wales,Liechtenstein,1.0
8301,2010,Wales,New Zealand,0.0
8302,2010,Wales,Norway,1.0
8303,2010,Wales,Paraguay,0.0
8304,2010,Wales,Poland,0.0
8305,2010,Wales,Republic of Ireland,0.0
8306,2010,Wales,San Marino,1.0
8307,2010,Wales,Scotland,1.0
8308,2010,Wales,Slovakia,0.0
8309,2010,Wales,Trinidad and Tobago,1.0
8310,2010,Yemen,Eritrea,1.0
8311,2010,Yemen,Hong Kong,1.0
8312,2010,Yemen,India,1.0
8313,2010,Yemen,Japan,0.0
8314,2010,Yemen,Libya,0.0
8315,2010,Yemen,Saudi Arabia,0.0
8316,2010,Yemen,Sudan,0.0
8317,2010,Yemen,Tajikistan,1.0
8318,2010,Yemen,Tanzania,0.6666666666666666
8319,2010,Zambia,Angola,1.0
8320,2010,Zambia,Botswana,1.0
8321,2010,Zambia,Burundi,0.0
8322,2010,Zambia,Chad,0.0
8323,2010,Zambia,Congo,1.0
8324,2010,Zambia,Djibouti,1.0
8325,2010,Zambia,Guinea,0.0
8326,2010,Zambia,North Korea,1.0
8327,2010,Zambia,South Africa,0.5
8328,2010,Zambia,Sudan,0.0
8329,2010,Zambia,Zanzibar,0.5
8330,2010,Zambia,Zimbabwe,0.0
8331,2010,Zanzibar,Burundi,0.0
8332,2010,Zanzibar,Ethiopia,1.0
8333,2010,Zanzibar,Northern Cyprus,1.0
8334,2010,Zanzibar,Rwanda,0.0
8335,2010,Zanzibar,Somalia,1.0
8336,2010,Zanzibar,Tanzania,0.5
8337,2010,Zanzibar,Uganda,0.0
8338,2010,Zimbabwe,Angola,0.0
8339,2010,Zimbabwe,Botswana,1.0
8340,2010,Zimbabwe,Burkina Faso,0.0
8341,2010,Zimbabwe,Lesotho,0.0
8342,2010,Zimbabwe,Malawi,1.0
8343,2010,Zimbabwe,Mauritius,1.0
8344,2010,Zimbabwe,Morocco,0.0
8345,2010,Zimbabwe,Namibia,1.0
8346,2010,Zimbabwe,Senegal,0.0
8347,2010,Zimbabwe,South Africa,0.0
8348,2010,Zimbabwe,Zambia,1.0
8349,2014,Abkhazia,Artsakh,0.0
8350,2014,Afghanistan,Bhutan,1.0
8351,2014,Afghanistan,Maldives,0.0
8352,2014,Afghanistan,Nepal,1.0
8353,2014,Afghanistan,Pakistan,1.0
8354,2014,Afghanistan,Sri Lanka,1.0
8355,2014,Albania,Andorra,1.0
8356,2014,Albania,Armenia,1.0
8357,2014,Albania,Azerbaijan,0.0
8358,2014,Albania,Belarus,1.0
8359,2014,Albania,Bosnia and Herzegovina,0.0
8360,2014,Albania,Cameroon,0.0
8361,2014,Albania,France,0.0
8362,2014,Albania,Georgia,0.0
8363,2014,Albania,Iran,1.0
8364,2014,Albania,Lithuania,1.0
8365,2014,Albania,Luxembourg,1.0
8366,2014,Albania,Moldova,0.0
8367,2014,Albania,Montenegro,1.0
8368,2014,Albania,North Macedonia,0.0
8369,2014,Albania,Northern Ireland,1.0
8370,2014,Albania,Qatar,1.0
8371,2014,Albania,Romania,0.0
8372,2014,Albania,Slovenia,0.0
8373,2014,Albania,Uzbekistan,1.0
8374,2014,Alderney,Sealand,0.0
8375,2014,Algeria,Bosnia and Herzegovina,0.0
8376,2014,Algeria,Burkina Faso,1.0
8377,2014,Algeria,Central African Republic,1.0
8378,2014,Algeria,Egypt,0.0
8379,2014,Algeria,Gabon,0.0
8380,2014,Algeria,Gambia,1.0
8381,2014,Algeria,Guinea,0.0
8382,2014,Algeria,Ivory Coast,0.0
8383,2014,Algeria,Libya,1.0
8384,2014,Algeria,Mauritania,1.0
8385,2014,Algeria,Morocco,1.0
8386,2014,Algeria,Niger,1.0
8387,2014,Algeria,Russia,0.0
8388,2014,Algeria,Serbia,0.0
8389,2014,Algeria,Tanzania,0.0
8390,2014,Algeria,Togo,0.0
8391,2014,Algeria,Tunisia,1.0
8392,2014,Algeria,United Arab Emirates,1.0
8393,2014,American Samoa,Guam,0.0
8394,2014,American Samoa,Solomon Islands,0.0
8395,2014,American Samoa,Vanuatu,0.0
8396,2014,Andorra,Armenia,0.0
8397,2014,Andorra,Iceland,0.0
8398,2014,Andorra,Moldova,0.0
8399,2014,Andorra,North Macedonia,0.0
8400,2014,Andorra,Republic of Ireland,0.0
8401,2014,Andorra,Russia,0.0
8402,2014,Andorra,Slovakia,0.0
8403,2014,Angola,Algeria,0.0
8404,2014,Angola,Botswana,1.0
8405,2014,Angola,Cameroon,0.0
8406,2014,Angola,Congo,0.0
8407,2014,Angola,DR Congo,0.0
8408,2014,Angola,Gambia,0.0
8409,2014,Angola,Ghana,0.0
8410,2014,Angola,Guinea-Bissau,1.0
8411,2014,Angola,Kenya,1.0
8412,2014,Angola,Latvia,0.0
8413,2014,Angola,Lesotho,0.0
8414,2014,Angola,Malawi,1.0
8415,2014,Angola,Mali,0.0
8416,2014,Angola,Morocco,0.0
8417,2014,Angola,Mozambique,0.5
8418,2014,Angola,Namibia,0.0
8419,2014,Angola,North Macedonia,0.0
8420,2014,Angola,Rwanda,1.0
8421,2014,Angola,Sierra Leone,1.0
8422,2014,Angola,Uganda,1.0
8423,2014,Angola,Uruguay,0.0
8424,2014,Angola,Zambia,0.5
8425,2014,Angola,Zimbabwe,1.0
8426,2014,Anguilla,British Virgin Islands,0.0
8427,2014,Anguilla,Saint Martin,0.0
8428,2014,Anguilla,United States Virgin Islands,0.0
8429,2014,Antigua and Barbuda,Guadeloupe,0.0
8430,2014,Antigua and Barbuda,Martinique,0.5
8431,2014,Antigua and Barbuda,Saint Lucia,1.0
8432,2014,Antigua and Barbuda,Saint Vincent and the Grenadines,0.0
8433,2014,Antigua and Barbuda,Trinidad and Tobago,0.0
8434,2014,Argentina,Albania,1.0
8435,2014,Argentina,Belgium,1.0
8436,2014,Argentina,Bolivia,0.0
8437,2014,Argentina,Bosnia and Herzegovina,1.0
8438,2014,Argentina,Brazil,1.0
8439,2014,Argentina,Canada,1.0
8440,2014,Argentina,Colombia,0.0
8441,2014,Argentina,Costa Rica,1.0
8442,2014,Argentina,Ecuador,0.0
8443,2014,Argentina,Haiti,1.0
8444,2014,Argentina,Iran,1.0
8445,2014,Argentina,Jamaica,1.0
8446,2014,Argentina,Nigeria,1.0
8447,2014,Argentina,Paraguay,1.0
8448,2014,Argentina,Portugal,1.0
8449,2014,Argentina,Spain,1.0
8450,2014,Argentina,Switzerland,1.0
8451,2014,Argentina,Uruguay,0.0
8452,2014,Argentina,Venezuela,1.0
8453,2014,Armenia,Andorra,1.0
8454,2014,Armenia,Belarus,0.0
8455,2014,Armenia,Canada,1.0
8456,2014,Armenia,Georgia,0.0
8457,2014,Armenia,Greece,0.0
8458,2014,Armenia,Iran,0.0
8459,2014,Armenia,Kazakhstan,1.0
8460,2014,Armenia,Lithuania,1.0
8461,2014,Armenia,Luxembourg,0.0
8462,2014,Armenia,North Macedonia,1.0
8463,2014,Armenia,Republic of Ireland,0.0
8464,2014,Armenia,Russia,0.0
8465,2014,Armenia,Serbia,0.0
8466,2014,Armenia,Slovakia,1.0
8467,2014,Armenia,Uzbekistan,1.0
8468,2014,Artsakh,Abkhazia,1.0
8469,2014,Aruba,Venezuela,0.0
8470,2014,Australia,Bahrain,1.0
8471,2014,Australia,Canada,1.0
8472,2014,Australia,China PR,0.0
8473,2014,Australia,Costa Rica,1.0
8474,2014,Australia,Denmark,1.0
8475,2014,Australia,Indonesia,1.0
8476,2014,Australia,Iraq,1.0
8477,2014,Australia,Japan,0.0
8478,2014,Australia,Malaysia,1.0
8479,2014,Australia,Netherlands,0.0
8480,2014,Australia,New Zealand,1.0
8481,2014,Australia,Paraguay,1.0
8482,2014,Australia,Serbia,0.0
8483,2014,Australia,South Korea,0.0
8484,2014,Australia,Spain,0.0
8485,2014,Australia,Taiwan,1.0
8486,2014,Australia,United States,0.0
8487,2014,Austria,Azerbaijan,1.0
8488,2014,Austria,Belgium,0.0
8489,2014,Austria,Croatia,0.0
8490,2014,Austria,Denmark,1.0
8491,2014,Austria,Finland,1.0
8492,2014,Austria,Germany,0.0
8493,2014,Austria,Greece,0.0
8494,2014,Austria,Ivory Coast,0.0
8495,2014,Austria,Kazakhstan,1.0
8496,2014,Austria,Latvia,1.0
8497,2014,Austria,Romania,0.0
8498,2014,Austria,Slovakia,0.0
8499,2014,Austria,Switzerland,0.0
8500,2014,Austria,Turkey,0.5
8501,2014,Austria,Ukraine,1.0
8502,2014,Austria,United States,1.0
8503,2014,Azerbaijan,Andorra,0.0
8504,2014,Azerbaijan,Austria,0.0
8505,2014,Azerbaijan,Bahrain,1.0
8506,2014,Azerbaijan,Belgium,0.0
8507,2014,Azerbaijan,Germany,0.0
8508,2014,Azerbaijan,Honduras,0.0
8509,2014,Azerbaijan,Hungary,0.0
8510,2014,Azerbaijan,Kazakhstan,1.0
8511,2014,Azerbaijan,Kuwait,0.0
8512,2014,Azerbaijan,Liechtenstein,1.0
8513,2014,Azerbaijan,Malta,1.0
8514,2014,Azerbaijan,Moldova,0.0
8515,2014,Azerbaijan,North Macedonia,0.0
8516,2014,Azerbaijan,Turkey,1.0
8517,2014,Bahrain,Burkina Faso,0.0
8518,2014,Bahrain,Guinea,1.0
8519,2014,Bahrain,Hong Kong,1.0
8520,2014,Bahrain,India,1.0
8521,2014,Bahrain,Iraq,0.0
8522,2014,Bahrain,Jordan,1.0
8523,2014,Bahrain,Kuwait,0.0
8524,2014,Bahrain,Lebanon,0.5
8525,2014,Bahrain,Malaysia,1.0
8526,2014,Bahrain,North Korea,0.0
8527,2014,Bahrain,Oman,1.0
8528,2014,Bahrain,Palestine,0.0
8529,2014,Bahrain,Philippines,0.0
8530,2014,Bahrain,Qatar,1.0
8531,2014,Bahrain,Saudi Arabia,1.0
8532,2014,Bahrain,Sudan,1.0
8533,2014,Bahrain,Sweden,0.0
8534,2014,Bahrain,Syria,0.0
8535,2014,Bahrain,Togo,1.0
8536,2014,Bahrain,Uganda,0.0
8537,2014,Bahrain,Uzbekistan,0.0
8538,2014,Bahrain,Yemen,1.0
8539,2014,Bangladesh,India,0.0
8540,2014,Bangladesh,Myanmar,0.0
8541,2014,Bangladesh,Nepal,0.0
8542,2014,Bangladesh,Northern Mariana Islands,1.0
8543,2014,Bangladesh,Pakistan,0.0
8544,2014,Bangladesh,Philippines,0.0
8545,2014,Barbados,Dominica,0.0
8546,2014,Barbados,Guyana,0.0
8547,2014,Barbados,Saint Lucia,1.0
8548,2014,Basque Country,Bolivia,1.0
8549,2014,Basque Country,Peru,1.0
8550,2014,Basque Country,Tunisia,0.0
8551,2014,Basque Country,Venezuela,1.0
8552,2014,Belarus,Albania,0.5
8553,2014,Belarus,Bosnia and Herzegovina,0.0
8554,2014,Belarus,Bulgaria,1.0
8555,2014,Belarus,Canada,0.0
8556,2014,Belarus,France,0.0
8557,2014,Belarus,Honduras,0.0
8558,2014,Belarus,Japan,1.0
8559,2014,Belarus,Kazakhstan,0.0
8560,2014,Belarus,Kyrgyzstan,1.0
8561,2014,Belarus,Libya,0.0
8562,2014,Belarus,Lithuania,0.0
8563,2014,Belarus,Luxembourg,1.0
8564,2014,Belarus,Montenegro,0.0
8565,2014,Belarus,Poland,0.0
8566,2014,Belarus,Romania,0.0
8567,2014,Belarus,South Korea,1.0
8568,2014,Belarus,Sweden,0.0
8569,2014,Belgium,Algeria,1.0
8570,2014,Belgium,Austria,0.0
8571,2014,Belgium,Azerbaijan,1.0
8572,2014,Belgium,Bulgaria,1.0
